weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
5.519796786665962098e-05 -1.333478430538203611e+03 3.265262231258286851e-02 -5.684473806741327517e-02 -2.719679790103832762e+00 9.540258989019058333e+01 6.781776855319168185e-01 6.753220454643898973e-01 4.415622507158621701e+00 -9.847779502725528822e-02 2.882686709819071158e-01 5.735921342832303038e-01 -1.675432885813993948e+02 -1.735854508815123722e+02 3.450029755417605060e+01 8.167648657797732881e+01 1.448209343001016691e+01 2.750402700086518237e+01 1.663551167903787231e+01 9.426984328312792627e+01
7.187215099806365428e-05 -1.333214467816755132e+03 3.312030003722368776e-02 -5.058111104854552675e-02 -2.633279708160153554e+00 7.526481781761837908e+01 6.474040553911811768e-01 6.549059146416453814e-01 4.413559836174592022e+00 -1.620490875374858142e-01 2.821835646090080640e-01 2.254117870117885447e-01 -1.672077714142992306e+02 -1.727198325628336875e+02 2.776263803369261041e+01 8.282799591803701844e+01 1.194462181574729165e+01 2.722088110652831716e+01 1.671437243382500881e+01 8.137940929009745616e+01
4.934544990562320311e-05 -1.333590511115664413e+03 8.970388158760225772e-02 1.226712352831482722e-02 -2.686580938712969768e+00 9.188396328425335469e+01 7.621287708406758732e-01 5.953878437616036967e-01 4.402799231015873893e+00 -1.149902129891879898e-01 3.456177647367209005e-01 1.438002310229222758e-01 -1.650002966792030747e+02 -1.746632365320903659e+02 3.077668833551394556e+01 8.219247909592763790e+01 1.225180489655097738e+01 2.666266402725214846e+01 1.821113392056861358e+01 8.332530731510578903e+01
6.100908148591467330e-05 -1.333378333946888688e+03 -2.444852465971736333e-02 -8.352980180424035561e-02 -2.723813750278445411e+00 9.063877363710214752e+01 5.925305333355306292e-01 6.792023771181825431e-01 4.395160948375064436e+00 -8.234635925668642997e-02 2.560247246855136272e-01 7.149843637832893339e-01 -1.655936169445167820e+02 -1.753784568960678314e+02 3.143406521615488458e+01 8.179205005868162459e+01 1.194859755943822321e+01 2.712297865446988610e+01 1.744952015414103030e+01 9.137844947625461600e+01
5.328330860950091457e-05 -1.333513733553968677e+03 6.981352529544010421e-02 2.515270280173825812e-02 -2.753774494937884398e+00 8.766757080470728170e+01 8.052920948653605748e-01 5.761746916610579472e-01 4.417431690961727497e+00 -8.696774149057251435e-02 3.733181962464402481e-01 1.453388515701717898e-01 -1.661559410077981909e+02 -1.763006832891470026e+02 2.969499555442589411e+01 8.456160371117537977e+01 1.320055789362650778e+01 2.685913512721149843e+01 1.702977520895754182e+01 7.086119829999448427e+01
5.469163071286401129e-05 -1.333487645982498634e+03 6.170358527174607532e-02 -1.909085710912339362e-02 -2.604088056520265759e+00 9.314133432328087281e+01 7.199992430267494470e-01 6.096731476019512375e-01 4.411977981298630169e+00 -1.448725521787816994e-01 3.180291202084331026e-01 3.147348871348163435e-01 -1.698913747497612690e+02 -1.722317789606372003e+02 2.996591409374849135e+01 8.046595311749437940e+01 1.303093482314054974e+01 2.763451393164995196e+01 1.859618557443354447e+01 7.280176404048744132e+01
5.911120541320521408e-05 -1.333409936169459115e+03 5.715264210529308331e-02 -4.103744963878179497e-02 -2.751631868473234377e+00 9.330959431489984013e+01 7.080082930672388919e-01 6.277352569380518776e-01 4.412391778676749254e+00 -1.075230197969583301e-01 3.222405424859886569e-01 5.664068337632709449e-01 -1.691940577992455133e+02 -1.722915511588466302e+02 3.221757285707604979e+01 7.870866341799576560e+01 1.332273290576391211e+01 2.685695360538853294e+01 1.317135709862682447e+01 9.819876408362881648e+01
5.052605027730841628e-05 -1.333566867626446083e+03 7.438002036962831909e-02 4.241429428394311030e-02 -2.800129246868377830e+00 1.030371856525068068e+02 7.844478219791264362e-01 5.897738197304722707e-01 4.403985561203093368e+00 -8.307915381756636464e-02 3.811438225050043371e-01 4.557200102809776388e-01 -1.641798380019915271e+02 -1.719870853300982390e+02 3.335400936953236339e+01 8.679652520668423676e+01 1.466509023822371027e+01 2.522760673759682959e+01 1.777066785681602568e+01 8.675016273053515192e+01
5.483568564262437445e-05 -1.333485015496924461e+03 1.429384716402271049e-02 -5.816168456892646665e-02 -2.709647117102004454e+00 1.000762094805551641e+02 6.119853382408952935e-01 6.778848523796174863e-01 4.408247884196054400e+00 -1.244467092790311202e-01 3.027647843513259218e-01 8.514624096429841416e-01 -1.716611363339735021e+02 -1.754907143070360007e+02 3.387221818051189359e+01 8.494467065293731878e+01 1.207370203996149804e+01 2.862733665183137077e+01 1.700423014122209864e+01 8.298786378809685971e+01
4.849392585070777095e-05 -1.333607918126890809e+03 1.537004034376393546e-02 -3.394118371308348092e-02 -2.694548122465760809e+00 8.799546875692665537e+01 6.997076922438262292e-01 6.442495163536516856e-01 4.419608714202157174e+00 -1.098836791419246506e-01 3.185763962342458289e-01 3.344513082737162746e-01 -1.693953378805547914e+02 -1.770372565133100693e+02 3.063614794834334987e+01 8.874251329713533210e+01 1.177754311640777374e+01 2.805040578783291139e+01 1.642507668622439354e+01 8.990285696787813663e+01
