weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale Hb_params-v_0 Hb_params-I01_spec1 Hb_params-I01_spec2 Hb_params-I01_spec3 O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
1.642176073681636604e-04 -3.380106852630149206e+03 -1.387426336355561951e-01 6.005739165041046324e-03 -1.260204425747414758e+00 5.877168453584128116e+01 5.872784287308854267e-01 7.183318271571219604e-01 4.942551629005056846e+00 -2.329638018599511362e-01 1.411906858778588791e-02 3.973709867397624773e+00 -1.618445759638709092e+01 3.340713418762708642e+01 1.814886748985666998e+01 1.128747099520999164e+01 3.227007883610676231e+01 3.550390304081763304e+01 1.163562766082582023e+01 3.468224004923081694e+00
1.058082341223824787e-04 -3.380546416709010373e+03 -1.469881970833293028e-01 -2.450135272676373654e-02 -1.329539982221745298e+00 5.477949437060950544e+01 6.283146354713383674e-01 7.082139374014873034e-01 4.947609900264461125e+00 -2.300935449049621440e-01 2.482064943249939759e-02 3.829024366814407720e+00 -2.323373690695507321e+01 3.602420418671181324e+01 1.917600856744339310e+01 1.193404882417614665e+01 3.800732314426701919e+01 3.533132297192275928e+01 1.077386832707039055e+01 3.488231125297502899e+00
1.172971140281145046e-04 -3.380443334900633999e+03 -1.493596962812467066e-01 5.534837053784083527e-02 -1.150366334788008871e+00 5.975395843760075110e+01 5.704301428189170187e-01 7.342571733792426780e-01 4.946274408800380051e+00 -2.258098333163318649e-01 3.397061497434350485e-06 3.862611614660326875e+00 -1.872578491681625223e+01 3.356296503965084099e+01 1.795335203383374534e+01 9.841453463208083008e+00 3.337516508201957777e+01 3.667096017412330156e+01 1.331160182366764033e+01 4.729057670315950368e+00
1.296310020379312991e-04 -3.380343353084082992e+03 -1.471999156330263681e-01 -2.158284010659602958e-02 -1.299289590134371286e+00 5.880260306223550515e+01 6.280483992020935435e-01 7.076089616004779259e-01 4.947640454318910308e+00 -2.276626773218315414e-01 2.094649322936414926e-02 3.829354869658671223e+00 -2.191292638051729114e+01 3.514327147912932503e+01 1.860849915804929822e+01 1.360384794436086864e+01 3.446839817410184992e+01 3.272672772454920676e+01 1.087914784926358180e+01 2.144717664814388414e+00
8.697280669205093408e-05 -3.380742449549612502e+03 -1.409455810539803899e-01 2.831341329135789175e-02 -1.216310247704413872e+00 5.943990106433369647e+01 5.785642537170755384e-01 7.359586456182927172e-01 4.946865813003925361e+00 -2.299469546966075306e-01 8.280788892351287345e-03 3.820500825200003003e+00 -1.496700779325885833e+01 3.410418777577339711e+01 1.713662325400178332e+01 9.437833598508804656e+00 3.402043994657799431e+01 3.634021713156742805e+01 1.251491629368828384e+01 6.994040210276386560e-01
1.340087894187564331e-04 -3.380310139662172787e+03 -1.431328063683351692e-01 2.181333684394493044e-02 -1.210779790255276378e+00 5.150578369658001066e+01 5.712798836986868745e-01 7.426917137643709310e-01 4.950955749992978383e+00 -2.220019221608480198e-01 1.096677921140698508e-02 3.863629597807189509e+00 -1.915492144802485086e+01 3.226199930130135840e+01 1.918665646802420000e+01 1.121218416020630571e+01 2.939501835738423097e+01 3.632792128271567123e+01 1.253407560381958419e+01 9.551358588554048623e+00
7.694011663514451393e-05 -3.380865017639403504e+03 -1.446341576823004238e-01 -2.676421654390470639e-03 -1.251801920256474299e+00 5.203494477989708855e+01 6.016475011063782130e-01 7.095111623374714682e-01 4.942836804531740569e+00 -2.284805773251772365e-01 1.330611337080433998e-02 3.688984179388668405e+00 -2.029549315733370918e+01 3.255958862574082247e+01 1.703428126226624784e+01 1.677610450782740514e+01 3.718322501662353829e+01 3.674510124120489252e+01 8.986931659315299470e+00 5.855899122081287267e+00
9.531646223633166953e-05 -3.380650842515708064e+03 -1.452773541127569679e-01 -2.307693842661689976e-02 -1.299708615384024046e+00 5.509341392584750707e+01 6.225439040316214090e-01 7.153707718251782754e-01 4.946579672484119783e+00 -2.243031131513917309e-01 2.372011462113632341e-02 3.919903312966438680e+00 -2.779357451204961649e+01 3.173738988793006754e+01 1.814703118013272132e+01 1.430019030358020693e+01 3.288209407755678626e+01 3.354171505122671704e+01 1.032925730018974164e+01 9.712092846066223473e+00
1.922486835228974142e-04 -3.379949255292022826e+03 -1.473625764023696882e-01 1.499492256712292582e-02 -1.224916910504656453e+00 5.248932951881734255e+01 5.956952503417699551e-01 7.152840296803899545e-01 4.943258047566649438e+00 -2.287995329365282160e-01 1.056264990980970708e-02 3.971433402843167038e+00 -2.511628047990114965e+01 3.129550190114660424e+01 1.417273129433549528e+01 1.439589289638421121e+01 3.445130393788286938e+01 3.635977635566278821e+01 1.138550554479933474e+01 4.376358293753934703e-01
1.922662754372278407e-04 -3.379949163790176499e+03 -1.498526622588071122e-01 -7.579060647741006629e-02 -1.437746910085134333e+00 5.586194577834067587e+01 6.475268257973972874e-01 6.965432893660257196e-01 4.946383807597296567e+00 -2.295590596982794995e-01 3.473016326581013224e-02 3.891912295849096814e+00 -2.439848490447303675e+01 3.083515929178115655e+01 1.886226521278866386e+01 1.061888972355562544e+01 3.081247018277426264e+01 3.728424551100584239e+01 1.134300657466769024e+01 1.993805100362067151e+00
1.107902503830676878e-04 -3.380500406275140904e+03 -1.439556204049577404e-01 8.928618131462501273e-02 -1.109373041724301512e+00 5.466745950621560013e+01 5.224784048980933848e-01 7.743182332930966805e-01 4.950109541393131529e+00 -2.355843745890320307e-01 -3.458249669151092220e-03 3.984020370838261549e+00 -2.298198516541981462e+01 3.400582432677734346e+01 1.843920772977081413e+01 1.242526979779157159e+01 3.083322617472501292e+01 3.821113273600695948e+01 1.467445331382066698e+01 7.050946077458597472e+00
1.876009262288684575e-04 -3.379973728078835848e+03 -1.445567851981569285e-01 3.610677752649249506e-02 -1.213705260766738681e+00 5.446282322496641370e+01 5.666110002889187536e-01 7.399709931183304779e-01 4.945689875791311252e+00 -2.225288822760829177e-01 6.665252145201305822e-03 3.996048027623199772e+00 -1.863033335866600737e+01 3.563010359070328548e+01 1.865850627121934480e+01 7.950560714253374073e+00 2.837428423570204927e+01 3.469250113472299546e+01 1.435772092059806049e+01 2.523008601066023537e+00
2.090227670694307387e-04 -3.379865601873271316e+03 -1.470636349840761525e-01 -5.928313832355425195e-04 -1.236217760364114682e+00 5.298468370079638134e+01 5.907683620753245712e-01 7.214450407863330916e-01 4.945333993297857056e+00 -2.350304234793969549e-01 6.983212630143897925e-03 3.679719965334121046e+00 -1.765465282832906269e+01 3.195164062587863185e+01 1.764737635328394916e+01 1.239862604622288345e+01 3.537106238953515458e+01 3.636454471922589704e+01 1.091406707130126996e+01 1.185248225768376074e+00
1.420465241251221027e-04 -3.380251890414025183e+03 -1.472392136482883196e-01 -1.763970187951136026e-02 -1.294332928092788437e+00 5.746152848152818393e+01 6.155365899702583965e-01 7.088719699492347370e-01 4.949035614720415310e+00 -2.289994216445947472e-01 2.239886266186430497e-02 3.903489506622335625e+00 -2.734074033505666534e+01 3.488928618058362474e+01 1.701386653435388396e+01 9.800279209119411306e+00 3.530272361422390759e+01 3.638675584480499481e+01 1.091620319132990957e+01 7.875920360858379432e+00
9.222973645773706623e-05 -3.380683762452852534e+03 -1.452634191247049178e-01 -4.436499597893239777e-02 -1.338199256436257922e+00 5.226483684212842462e+01 6.290852799360671099e-01 6.964676808243162043e-01 4.946758663863182193e+00 -2.325704276270053050e-01 2.216968215054460067e-02 3.963251752637479086e+00 -2.282260065284458506e+01 3.241578051971183072e+01 1.980920244349371018e+01 6.140029233055677160e+00 3.066889094332893251e+01 3.269516364555569510e+01 1.120741012832004913e+01 4.698650996273867619e+00
1.549515630160104010e-04 -3.380164932481238793e+03 -1.478236856616445272e-01 -2.920143099762817496e-02 -1.310785548722117611e+00 5.240601182820027759e+01 6.119089485418772734e-01 7.104625218952642651e-01 4.946207353847388966e+00 -2.234062872283835155e-01 2.145646971242842760e-02 3.854281497270881207e+00 -2.489130716835742874e+01 3.058991486760309542e+01 1.929473974759954302e+01 7.257119997337913020e+00 3.092990804737556232e+01 3.498213432456331873e+01 1.014468860155404073e+01 9.398843549158652166e+00
9.872084775193648413e-05 -3.380615748905091095e+03 -1.429967666031621010e-01 6.447022177588634939e-02 -1.152808455767867946e+00 5.674921945273717228e+01 5.520527181746370804e-01 7.417424510968730900e-01 4.945932417049899499e+00 -2.340254917623796338e-01 -8.134300063242783096e-04 3.890359288286709738e+00 -2.134855963126275924e+01 2.970938886697005543e+01 1.703079829439890602e+01 1.087579595455268056e+01 3.518279758387475908e+01 3.838106734507073980e+01 1.246272284928884311e+01 3.998111391705250206e+00
1.046035079512669191e-04 -3.380557867964762409e+03 -1.331665217245944777e-01 -4.057000280575241702e-02 -1.352336183865213481e+00 5.448535407102725259e+01 6.111879434034928060e-01 7.107901134304368540e-01 4.946044745258834752e+00 -2.161681473344079230e-01 2.668697997130808908e-02 3.988069390494799915e+00 -2.190505869591473243e+01 3.623545906572655895e+01 1.767137974310062276e+01 1.067149060665339988e+01 2.827002424006829528e+01 3.226077243781888626e+01 1.255642727505412637e+01 1.982923110018242063e+00
1.054992048824333396e-04 -3.380549341636421559e+03 -1.482881170832210660e-01 3.139956273200811276e-02 -1.192751615864259929e+00 6.219106227160644096e+01 5.730953925603559096e-01 7.329981651254808828e-01 4.947377301741651578e+00 -2.290060749893758629e-01 4.879305737838013357e-03 3.887754637691215098e+00 -2.011863174452605563e+01 3.306849925930333001e+01 1.701068591264276364e+01 6.132779332257198845e+00 3.483670140597757836e+01 3.484621658021569601e+01 1.332125851950993756e+01 2.135907921418600530e+00
1.493775207322802021e-04 -3.380201568254911308e+03 -1.435671571986285311e-01 1.707827093941927110e-02 -1.205714071227003359e+00 5.705640099758618078e+01 5.844298858717926759e-01 7.201447898158486183e-01 4.944604921127274011e+00 -2.307375785734757656e-01 4.991287770231167542e-03 3.990000826290754699e+00 -2.422183429026293311e+01 3.296505772652480459e+01 1.810658441192813939e+01 1.015412386940628409e+01 3.920733205057680948e+01 3.449979895727383905e+01 1.147012168940175769e+01 3.618758882995232184e+00
9.995700022018350951e-05 -3.380603304956935517e+03 -1.449802744896424300e-01 -7.644317582067766681e-03 -1.273757525165630122e+00 5.452649828831774670e+01 6.191885142527202568e-01 7.052010850481968962e-01 4.948838953370089833e+00 -2.283962879230716503e-01 1.879077895259673170e-02 3.901563358722510255e+00 -2.634787856507517745e+01 3.332601139891922060e+01 1.748428390442180458e+01 1.006954978342600171e+01 3.018840636514974562e+01 3.336766366392573957e+01 1.435179140374864915e+01 7.397651563336937741e+00
1.375242084289514594e-04 -3.380284245089738761e+03 -1.451572203203558287e-01 7.151891409675711908e-02 -1.139179691447476106e+00 5.408135246565331045e+01 5.329924848044170771e-01 7.600212218481940951e-01 4.948612905199573753e+00 -2.211923639578117218e-01 2.185264985417045835e-03 3.995456019396213421e+00 -2.265449777580437285e+01 3.065978460594931221e+01 1.699181869955801361e+01 1.360498751810523821e+01 3.560484113912423254e+01 3.136805424608435544e+01 1.034918522139849273e+01 1.008700178649624135e+00
7.692249349678262978e-05 -3.380865246715699868e+03 -1.499122315633994174e-01 4.227820942498264345e-02 -1.175485715109570339e+00 5.311608051630328475e+01 5.657359066581184592e-01 7.304649306380899265e-01 4.944041398711165769e+00 -2.462785333544510458e-01 4.644796328618028269e-03 3.896794196785257292e+00 -2.618329377825403981e+01 3.507547656521614954e+01 1.834841101922246764e+01 1.464199432027535330e+01 3.388807477473446284e+01 3.363448720293060745e+01 1.219577997608844910e+01 1.031153841946297334e+01
9.921615027200536314e-05 -3.380610744246449030e+03 -1.462961296237655917e-01 9.313243870140627823e-02 -1.106513301020435769e+00 5.391119796934229669e+01 5.173178696368858631e-01 7.805502081884241328e-01 4.951413898397618141e+00 -2.272015649525194192e-01 -3.545438770656161864e-03 3.965808799354666903e+00 -2.593559827794186390e+01 3.127384624125051360e+01 1.914348625357309430e+01 1.122610316292715993e+01 2.851722026683052036e+01 3.269943554393073271e+01 1.302859686015955809e+01 4.848970131865026900e+00
1.715847671686991345e-04 -3.380062967638949431e+03 -1.491910486233739563e-01 9.769384884963702720e-02 -1.114330235238838451e+00 5.918869907995510715e+01 5.204221716496961747e-01 7.727942517664141420e-01 4.946937578355234066e+00 -2.303317809690859086e-01 2.110222516272797222e-03 3.999172590044203890e+00 -2.239040551012439551e+01 3.006497324836487905e+01 1.722796269195803376e+01 1.027334106754373977e+01 3.566754344663470988e+01 3.314005753208692795e+01 1.206642434865823432e+01 4.305662249741160075e+00
1.303695674093886510e-04 -3.380337671809156745e+03 -1.490832042215882447e-01 -3.364330312502465670e-02 -1.329434672761593106e+00 5.688864153862732564e+01 6.359186047344831394e-01 7.034454990045144740e-01 4.948540891175330358e+00 -2.275853119574366978e-01 2.218317731415586636e-02 3.825782867224729156e+00 -2.521689145957213896e+01 3.220792442421649326e+01 1.883979953612946545e+01 1.014550904654953811e+01 2.671196423592274982e+01 3.482151118331611173e+01 1.283186123374069254e+01 9.653079513449958071e+00
1.051777220027171880e-04 -3.380552393542807295e+03 -1.464022895131271707e-01 5.687805383647198676e-02 -1.135582914044872993e+00 5.334476766320648267e+01 5.608424568107589492e-01 7.439117611066723423e-01 4.944364295921979569e+00 -2.252322992728637008e-01 2.036898949419274629e-03 3.983112818860334414e+00 -1.938165723673412799e+01 3.416899189008582027e+01 1.767701413555200673e+01 1.950873616988424430e+01 3.377906566564593049e+01 3.486811950490886858e+01 1.076011037878266130e+01 2.405893534124681210e+00
1.113402766067242617e-04 -3.380495453985554832e+03 -1.492881806580529658e-01 7.943598917815741789e-02 -1.119219948670486797e+00 5.376315723963411131e+01 5.376142544018589486e-01 7.483086286732993919e-01 4.946578946540396871e+00 -2.338121785171862754e-01 4.498055612312645835e-03 3.820943677311364972e+00 -2.708251183589746347e+01 3.405789357225907565e+01 1.723402970484810837e+01 1.196533511814790174e+01 3.360370484305246919e+01 3.420192823146783923e+01 9.852713751347774718e+00 2.444685263244483764e+00
8.031221198505703041e-05 -3.380822123363745050e+03 -1.421953889569118890e-01 6.401381217610024876e-03 -1.250907595523434779e+00 5.767632762690816861e+01 6.015645396188850080e-01 7.134361121302990050e-01 4.945030948639328017e+00 -2.253478000464719244e-01 1.272203867302157398e-02 3.985862769049455689e+00 -2.495280778015998635e+01 3.534582388229446082e+01 1.671811925055111203e+01 1.138476539983179769e+01 3.510147063201341666e+01 3.825652633847920470e+01 1.296370734027496496e+01 3.736230251235372890e+00
1.204383952129093428e-04 -3.380416906673494850e+03 -1.478831664495801057e-01 -6.622789595934819307e-02 -1.409181344531619917e+00 5.557389116858193745e+01 6.455520653720068225e-01 6.968061989295492031e-01 4.949479697858302885e+00 -2.327018008996231124e-01 3.129830066097638586e-02 3.842236977876186010e+00 -2.715294469332980043e+01 2.976264202902345701e+01 1.741551866418256012e+01 8.155839962412869681e+00 3.005878987543249536e+01 3.608356427928727328e+01 1.259957076862649927e+01 9.117876677883218761e-01
9.710752978762967713e-05 -3.380632226133627682e+03 -1.484034918472188214e-01 -3.241698276012364155e-02 -1.321988547279478121e+00 5.572844137345195747e+01 6.338451327247781597e-01 6.932407957158681633e-01 4.943436581552015596e+00 -2.347671543518314863e-01 2.414937911154702022e-02 3.794992453260770837e+00 -2.705394433439616364e+01 3.524889387825125198e+01 1.765065861989068097e+01 1.240905595678420958e+01 3.572456860495475439e+01 3.582258579139485732e+01 1.020938814532190619e+01 8.772033585921047205e+00
1.183468339847580653e-04 -3.380434425468338304e+03 -1.469398287725775520e-01 -1.227121885168436233e-02 -1.280326463508957957e+00 5.717445914965049525e+01 6.069656506934139051e-01 7.134190081332769662e-01 4.947979041093658381e+00 -2.292863339753161700e-01 2.188455700784208702e-02 3.939816863156587079e+00 -2.363921416431591638e+01 3.165352024959844357e+01 2.000065481592749705e+01 1.656771458677275177e+01 2.994987978457703548e+01 3.358647633752820383e+01 1.285543221390117452e+01 1.323250365022121677e+00
8.036976827248035844e-05 -3.380821406963688332e+03 -1.488945759828410043e-01 -1.945011509007846251e-02 -1.281075441937085335e+00 5.950317485666055006e+01 6.248959021702757965e-01 6.977267215203435402e-01 4.943596072294847765e+00 -2.321217982283783066e-01 1.902874525175168863e-02 3.773770126076927411e+00 -2.123548519371317411e+01 3.194965350072864751e+01 1.752544182835125142e+01 1.187692964469810875e+01 3.187172499959049787e+01 3.551870149381564090e+01 1.132791236901253740e+01 5.812043775647923738e+00
1.293445871572708157e-04 -3.380345564991377614e+03 -1.492920336554021954e-01 6.101084891966496171e-02 -1.130392262995256747e+00 5.708579488078886044e+01 5.481736600363114054e-01 7.495267931872995337e-01 4.944280238468684807e+00 -2.348723459795629687e-01 -6.037204193090506266e-03 3.925159747309043823e+00 -1.984010832780344913e+01 3.296108947071063255e+01 1.693027213849296331e+01 1.305846990275794184e+01 3.785922648246710764e+01 3.834587774326947596e+01 1.228540499362063088e+01 4.314707774210946312e+00
1.022514002285624302e-04 -3.380580610563653863e+03 -1.319991988013107798e-01 3.911252563480266398e-03 -1.251424637171044019e+00 4.817515683894895773e+01 5.838168015543174771e-01 7.435918563793759706e-01 4.953545548602848569e+00 -2.208251128736842261e-01 1.327928184648485832e-02 3.967252839102968665e+00 -2.312145684945403445e+01 3.486460929485424032e+01 1.922603608326123492e+01 1.335612321925749768e+01 2.883635779228023921e+01 3.183349197112783457e+01 1.436017107737175280e+01 3.400550700258575532e+00
1.658388165697649780e-04 -3.380097028720523667e+03 -1.447379360124039505e-01 6.480667693626360193e-02 -1.140562978257241955e+00 5.700188942231307720e+01 5.648190650966751214e-01 7.432262121663224530e-01 4.945877078007590910e+00 -2.366243662138582948e-01 -2.276094621572966048e-03 3.923279936320373196e+00 -2.214079772495833254e+01 3.316117085214431626e+01 1.734690953413642234e+01 1.331452862113002844e+01 3.792342266931919426e+01 3.582126013535091857e+01 1.238483847462901188e+01 5.604606112126986339e+00
1.282160666312691941e-04 -3.380354328191278910e+03 -1.351614161998694330e-01 3.208335461179973036e-02 -1.213234541937283195e+00 5.633949952585824406e+01 5.676012522663483884e-01 7.415865861855461816e-01 4.947783457006504904e+00 -2.325869307081727122e-01 6.370544547826373361e-03 3.787434782176314130e+00 -2.654783441557117385e+01 3.189096708481953257e+01 1.728043848866012056e+01 8.885025742499163215e+00 3.075267306159935288e+01 3.426468405447202770e+01 1.065445284901944589e+01 2.145622533833435597e+00
1.093899677442722968e-04 -3.380513125869387295e+03 -1.494648906327718241e-01 -6.012956893471470277e-02 -1.389825701983057327e+00 6.121644818437770397e+01 6.430482338995597846e-01 6.902402777963170255e-01 4.943991104839964734e+00 -2.264752538531420445e-01 3.503358037870452080e-02 3.901081298171161560e+00 -2.753293029432967387e+01 3.001556772113644911e+01 1.710829186835949400e+01 1.486526863843973345e+01 3.054129376504772608e+01 3.562297042653472801e+01 1.171809723640560108e+01 3.733555297791291139e-01
1.249122748273144969e-04 -3.380380433363106931e+03 -1.474449490688782560e-01 -2.596710286516566712e-02 -1.301160851728589973e+00 5.544214485667949788e+01 6.221658261994705841e-01 7.082727837779294600e-01 4.948728026233515820e+00 -2.261154349031202493e-01 1.933683474887937237e-02 3.812252735040747353e+00 -1.367821486158300104e+01 3.342402702221581023e+01 1.794792316295989920e+01 5.573296643953451479e+00 3.398059223749177704e+01 3.631161942358951222e+01 1.180272442497620844e+01 1.865142872454761402e+00
1.029209077390137137e-04 -3.380574084245424729e+03 -1.433008615932328256e-01 -5.782100528095163172e-03 -1.279613733016348398e+00 5.168452441381241158e+01 5.960620482924713359e-01 7.197142018695870114e-01 4.944840765609395561e+00 -2.305922144405649910e-01 9.819848414344356513e-03 3.908137427201546998e+00 -2.275475475104045131e+01 3.302689183089579927e+01 1.701592070375268406e+01 1.381653129874682584e+01 3.715775328647291076e+01 3.196227562506126674e+01 9.955240154794985585e+00 8.269692856983091644e+00
2.038247377013519283e-04 -3.379890784556983363e+03 -1.450718049104868512e-01 -7.557278670096778672e-02 -1.436822394903113809e+00 5.341883917304384966e+01 6.439891019945628292e-01 6.941403776999870434e-01 4.947728693830992341e+00 -2.333754209766722987e-01 3.292506687803942178e-02 3.980782742418638165e+00 -2.317631974135528594e+01 3.695744735595562958e+01 1.845490312920450293e+01 8.008086918346869254e+00 2.934974814477217819e+01 3.504995246777975382e+01 1.306530460129895488e+01 5.377382728377289034e+00
7.681427429960969175e-05 -3.380866654566490524e+03 -1.451062262709954254e-01 9.557207195349637363e-02 -1.101947648543605052e+00 5.974194812722166859e+01 5.231025832011362287e-01 7.682363410897736777e-01 4.945181587926676059e+00 -2.419507828672879945e-01 -3.099226004099175924e-03 3.951509942993360891e+00 -2.251684499839328168e+01 3.138130545155337714e+01 1.829341735707168226e+01 1.455941122350601447e+01 3.512809314796712101e+01 3.579230963302326529e+01 9.888223839628729195e+00 3.570452528974366047e+00
1.123679168174031816e-04 -3.380486266593502933e+03 -1.421750458394455408e-01 -1.661343199145498550e-02 -1.283436046960562349e+00 5.566373039146231605e+01 6.097182969098612348e-01 7.120646419382812287e-01 4.948754537942319232e+00 -2.322937839945393712e-01 1.261028913737960444e-02 3.934328715508349283e+00 -2.731363077835800368e+01 3.417194591690164884e+01 1.563244864469970352e+01 1.303051006533051392e+01 2.952302469007966579e+01 3.456805601998858180e+01 1.174103390720171447e+01 1.842883042816545469e+00
1.241023056461987111e-04 -3.380386938781673962e+03 -1.496012014769406151e-01 -3.361653530847885651e-03 -1.278095041670389342e+00 5.518929051756870763e+01 6.065885906428793994e-01 7.102096466456864210e-01 4.946020179145114604e+00 -2.315824474544858624e-01 2.282903327939478366e-02 3.931126687291368160e+00 -2.117965880480119267e+01 3.318493905322017667e+01 1.573584993942644950e+01 1.034784750964812261e+01 3.152780548419673323e+01 3.928337568802109558e+01 1.226113577048093539e+01 1.829479964970404104e+00
1.281152944609945034e-04 -3.380355114456174761e+03 -1.497850825374457961e-01 4.212218239671156050e-02 -1.196767947765770890e+00 5.806093021021149525e+01 5.699924554830358980e-01 7.445116488341332328e-01 4.951815733692665589e+00 -2.260387509041579257e-01 9.273194388431438284e-03 3.948480838959166128e+00 -1.925850387238796202e+01 3.268598654408616255e+01 1.726699886271576645e+01 1.339521005096666606e+01 3.700901266648580190e+01 3.388323992944108909e+01 1.058261557635853478e+01 2.123531889284602237e+00
1.265611394820368655e-04 -3.380367319545178361e+03 -1.490309992555069463e-01 3.530720610022108907e-02 -1.181180401973530802e+00 5.554364445312074849e+01 5.711454555637253128e-01 7.431003951206254232e-01 4.947822292520710263e+00 -2.288563167467174697e-01 3.501795348209268965e-03 3.917379854686938945e+00 -2.669837297523940833e+01 2.786169417340278542e+01 1.671118843102459195e+01 8.825244348131921157e+00 3.417903057040592785e+01 3.593862300659500875e+01 1.188483322370248452e+01 5.869741936619488065e+00
1.121159559356907733e-04 -3.380488511396075410e+03 -1.437096796675645383e-01 7.384275275142293538e-02 -1.131031522982839377e+00 5.556031743493645081e+01 5.355932128687068694e-01 7.712373243243901832e-01 4.951456680752754025e+00 -2.288032250212999053e-01 -1.194773877708055210e-03 3.861028776295830411e+00 -1.994815140286215183e+01 3.274364738589297019e+01 1.957624732394924649e+01 1.473350533763240122e+01 3.326549694395393431e+01 3.550054603795671682e+01 1.318465443628169531e+01 1.365557270740391793e+00
1.904068206286423299e-04 -3.379958882108304806e+03 -1.462594637458780322e-01 -8.345862145321181202e-03 -1.300950959103639448e+00 5.071407143169322751e+01 5.950102585037408964e-01 7.077435920120005441e-01 4.941519796428520905e+00 -2.392746746474052610e-01 2.372898994290428831e-02 3.950818294790036322e+00 -2.325551953475707023e+01 3.029776608364542767e+01 1.859479872064451200e+01 1.143399907029418827e+01 3.423810539877462134e+01 3.722157145472171180e+01 1.385424072232499526e+01 1.893231041713128171e+00
1.350299859031833631e-04 -3.380302548181074599e+03 -1.486800049524538980e-01 4.170139166316133572e-02 -1.193354337449364921e+00 5.824036169040574151e+01 5.819047316287155880e-01 7.406856727879702618e-01 4.950054266440612416e+00 -2.217625798829399031e-01 5.432420802058857134e-03 3.971709922595434872e+00 -2.299049799221029389e+01 3.287900488119688447e+01 1.842368538406202561e+01 1.594135509280059182e+01 3.356586620332933535e+01 3.467360396624496843e+01 1.349568005124734960e+01 1.186759225445976895e+00
1.664333755792473193e-04 -3.380093449969980611e+03 -1.433138537357987463e-01 7.518190365872495784e-02 -1.144592743363055609e+00 5.159651223601917280e+01 5.483946507115847746e-01 7.430375273940446057e-01 4.941487008422766891e+00 -2.280123683842854021e-01 -6.584204545099225925e-04 3.781425787012689277e+00 -2.375531482525977367e+01 3.518653013827310616e+01 1.843901575173645568e+01 9.607635530551551284e+00 3.229271451250775726e+01 3.562876446956397558e+01 1.265869873069058826e+01 7.808752984337585801e+00
1.331112060362956838e-04 -3.380316860138183529e+03 -1.447460765834459873e-01 -4.337029734932744407e-02 -1.364318373417466423e+00 5.708282561970420232e+01 6.349287464427176841e-01 7.003225127529977279e-01 4.946895526686957645e+00 -2.293875223893309112e-01 2.503077159950217734e-02 3.996789736247387204e+00 -2.158826869759923284e+01 3.245092492341417056e+01 1.807319760769487971e+01 1.205555565967797449e+01 2.705360630732690197e+01 3.436554186760454144e+01 9.836430150639730030e+00 9.207591197064601829e-01
7.772284359563671769e-05 -3.380854895841115194e+03 -1.406189471614548436e-01 2.927188654133244805e-03 -1.273870929926518958e+00 5.974405347411047984e+01 5.943782064774597584e-01 7.176571093908121757e-01 4.942791684785664330e+00 -2.277411726875542275e-01 1.714253491667716567e-02 3.871090922536704060e+00 -2.502102143253299005e+01 3.005252895381760325e+01 1.848260083102226758e+01 1.189396264694719818e+01 3.553621999818011545e+01 3.660893924277708322e+01 1.149726685248841918e+01 3.807006918271627072e-01
9.000312189019864381e-05 -3.380708200695252344e+03 -1.482688668653040498e-01 8.328640395938252672e-02 -1.109881415515948433e+00 6.166489287141179432e+01 5.388587129247437435e-01 7.576046398211273569e-01 4.946980744854488243e+00 -2.342923214448808800e-01 -5.208313734587743937e-03 3.703349168891697740e+00 -2.098757602486318774e+01 3.354319457217047784e+01 1.829635350216152290e+01 1.203245219000015354e+01 3.695124081961685647e+01 3.466766007270194194e+01 1.089203692077544972e+01 5.076086146549307898e-01
9.993135412130034684e-05 -3.380603561561169499e+03 -1.388271614359649075e-01 -1.560753070910320117e-02 -1.275003218754062528e+00 5.242245294442402326e+01 6.122056737463482667e-01 7.158028635134610074e-01 4.947026277401970873e+00 -2.349329934220527605e-01 1.184683606489000951e-02 3.996265786748849802e+00 -1.992348285047279433e+01 3.494497895409931232e+01 1.771289416392385263e+01 1.505993120747406522e+01 2.456684457120550746e+01 3.568902821289954375e+01 1.459882166118120495e+01 4.679015251330520542e+00
1.482411394186242614e-04 -3.380209204784392114e+03 -1.375774686867055896e-01 -2.547286844600012146e-02 -1.323411895037826413e+00 5.572475525417678455e+01 6.096462147526511277e-01 7.170371344888621934e-01 4.946009755659935614e+00 -2.241049298604780304e-01 2.515512534127783972e-02 3.951089286916052323e+00 -2.769654204373784978e+01 3.044274850024886092e+01 1.630287478349823260e+01 1.226316211271627488e+01 2.888954249211707292e+01 3.372767636636275768e+01 1.089205488455591286e+01 1.097569084410943141e+00
2.178759563907646220e-04 -3.379824119159188740e+03 -1.412999805460138369e-01 2.203923640486360469e-02 -1.233200782272814378e+00 5.036944087191444197e+01 5.734387298076797368e-01 7.368138932853505185e-01 4.947036195518463408e+00 -2.161978670645132716e-01 1.051620366699057563e-02 3.868554812142057653e+00 -2.539929361798965601e+01 3.118075800334041503e+01 2.031793727835362517e+01 1.646691535271238394e+01 3.021130992389521452e+01 3.635940523432113025e+01 1.396809338201299155e+01 2.011434621084551289e+00
