weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
1.078655860383789691e-04 -1.622076772249569331e+03 1.034557496483769767e-01 1.398727710030998883e-01 -2.369946979847519231e-01 1.770680245470325644e+02 3.937104640494321073e-01 9.304106965670537743e-01 4.465449994941846690e+00 -1.944303244422509458e-01 -8.469158565459045107e-02 8.501498984667390513e-01 -8.399496913905957740e+01 9.257265869859277529e+01 2.494057054428500209e+01 1.040268340241047298e+02
9.976702454825497142e-05 -1.622154820414479673e+03 1.149451129025217122e-01 1.443819729802199026e-01 -2.316293315921309492e-01 1.730753053337875542e+02 4.026292234881155840e-01 8.941535178346322610e-01 4.455032014059066903e+00 -1.863539354713812379e-01 -9.466165630478617921e-02 9.101355311953963634e-01 -8.180141536715001394e+01 9.491994669373204374e+01 2.477001236985554300e+01 9.743127001250195462e+01
1.304252578933121597e-04 -1.621886857801612905e+03 3.526949639005766413e-02 1.373358652427671134e-01 -2.030256007494712911e-01 1.760454056437641270e+02 3.680202510067567268e-01 9.557514068540851060e-01 4.460669182386954645e+00 -1.781574383968327346e-01 -7.933771473333406377e-02 9.189186183054111057e-01 -8.453554667223468755e+01 9.154531759722250683e+01 2.486583703655487199e+01 9.993869484759410682e+01
1.154640664784337785e-04 -1.622008698759034360e+03 1.132829707228747151e-01 1.275101422225099201e-01 -2.199309760409149384e-01 1.850273496484009854e+02 4.202392272476596080e-01 8.906779251988372614e-01 4.464568378147120598e+00 -1.962619890720262994e-01 -9.709651832151200423e-02 9.420088997694382460e-01 -7.924325426197137290e+01 9.089356619679311677e+01 2.390759812371701187e+01 1.083793442104323788e+02
1.145439795394060533e-04 -1.622016699277822454e+03 1.427896067675211988e-01 1.248788473549879152e-01 -2.021441825364544975e-01 1.751245588550799539e+02 4.555554838373949700e-01 8.880205854668845600e-01 4.467431132985140607e+00 -1.717872752020426219e-01 -1.124083119016701104e-01 8.188076626422585713e-01 -8.470936913734263385e+01 9.384665040613793963e+01 2.342162204272057835e+01 1.027685119228577406e+02
1.077194421143611562e-04 -1.622078128038954674e+03 1.111196244451906068e-01 1.209232755589329245e-01 -2.125232265923568953e-01 1.786185783315643789e+02 4.037512567932250995e-01 8.908810088093852553e-01 4.450583612508813403e+00 -1.810028887366244010e-01 -1.002741313004844592e-01 8.965111173651849619e-01 -8.311610267099841565e+01 8.855339412413931655e+01 2.589957529954378757e+01 1.025472285152588796e+02
1.307700029063116895e-04 -1.621884218050706750e+03 1.156629232647674865e-01 1.295197350647233903e-01 -2.223615726718390917e-01 1.786662913009390650e+02 4.293249991446244085e-01 8.920941890499523019e-01 4.467926278503379756e+00 -1.700995040125783397e-01 -9.127666455823657543e-02 8.224500211469611965e-01 -8.449756191266433802e+01 8.860689659006570196e+01 2.484918977357142467e+01 9.933677576635835749e+01
1.040268028842735744e-04 -1.622113009541871406e+03 1.049986475735537328e-01 1.335950211126118725e-01 -2.221618905853706138e-01 1.886166599066498293e+02 4.119852076543484287e-01 9.022748396951669747e-01 4.456048371760700455e+00 -1.647641591623942858e-01 -9.962808475842477307e-02 1.050474571819761671e+00 -8.387130887971886750e+01 1.050532077712634731e+02 2.508727436222502050e+01 1.027412258104076841e+02
1.118482660645585047e-04 -1.622040514942362279e+03 1.009428838882308332e-01 1.363442526615036010e-01 -2.183106703928627823e-01 1.700451240380464242e+02 4.261558996537211375e-01 9.171348877498122221e-01 4.464428081507112012e+00 -1.817647227406735677e-01 -9.173580245547752199e-02 8.419205419836063298e-01 -8.210093570817937803e+01 8.933745966215734313e+01 2.484691386422188586e+01 1.044285877918419487e+02
1.043558279765056755e-04 -1.622109851645608160e+03 1.441517274979794150e-01 1.301896143891151103e-01 -2.438535183949079865e-01 1.847609041011271245e+02 4.437080024706966386e-01 8.941017136483733196e-01 4.466874510138467258e+00 -1.944640325324551444e-01 -1.070692938256025961e-01 8.561960778492847535e-01 -8.399867826376755886e+01 9.409620511301675094e+01 2.284019837152950672e+01 1.061242391478283196e+02
1.039280155769270757e-04 -1.622113959626274436e+03 9.333495615504966425e-02 1.215764856926513093e-01 -2.328861865164206790e-01 1.816511990249611586e+02 3.890321284560099846e-01 9.378291964444303019e-01 4.470759942578601098e+00 -1.811327048880366775e-01 -8.792019533910488960e-02 9.620903148475590250e-01 -8.459859106460642408e+01 9.047908273953919434e+01 2.515627054779123739e+01 1.006391934062514935e+02
1.346743681034547459e-04 -1.621854798351304908e+03 1.029498603539251989e-01 1.061709782548384828e-01 -1.668666384214287923e-01 1.886608270357214963e+02 4.363664880671771495e-01 8.638360184562177135e-01 4.457453479642191851e+00 -1.678919083517549371e-01 -9.680941582741775520e-02 1.003529511376398231e+00 -8.259472265630053300e+01 9.308830862857431043e+01 2.399448759839617651e+01 1.024166260223523466e+02
1.083148721769080001e-04 -1.622072615659384383e+03 1.221813482507199400e-01 1.398574269714018270e-01 -2.429957732665632975e-01 1.856406224017549107e+02 4.018164911005034368e-01 8.952336233654978326e-01 4.460295616442209621e+00 -1.655340445574158270e-01 -8.995982019274961772e-02 1.007134596341683119e+00 -8.379699744761595070e+01 9.814556974951638324e+01 2.300574635540242241e+01 9.853881443042089927e+01
1.102710708320460680e-04 -1.622054716513125641e+03 4.767729939493048352e-02 1.339472729239420679e-01 -1.976051597079209188e-01 1.875336719566461170e+02 3.798246673314444877e-01 9.650467214147688821e-01 4.467545415848375612e+00 -1.432096655897483473e-01 -8.884231672326281526e-02 1.033313484595459686e+00 -8.239381411400130162e+01 9.247897879936751053e+01 2.545504506416285295e+01 9.697112897873549286e+01
1.091238030207338709e-04 -1.622065175082632322e+03 9.427463417824546998e-02 1.393590930707160058e-01 -2.024920141224626491e-01 1.984593329381353328e+02 4.285734251746756707e-01 9.251679611679126669e-01 4.467056693505927711e+00 -1.689886831318252458e-01 -1.061313091761015848e-01 1.028659244292699171e+00 -8.197885044187532344e+01 9.639148959075383516e+01 2.619061885349150032e+01 1.020038924060412455e+02
1.335254019396085018e-04 -1.621863366391408590e+03 6.913752998146180384e-02 1.166124934030237370e-01 -1.952224326739577798e-01 1.825421694575868230e+02 3.992368452818374491e-01 9.142529677278075084e-01 4.453854867031673770e+00 -1.808651290653977561e-01 -9.254714533478392013e-02 9.359109567134020757e-01 -8.105586134694657119e+01 9.552470948612001678e+01 2.530038780466781390e+01 1.065669537601193753e+02
9.905170653493000578e-05 -1.622162016125828586e+03 1.137877341688224020e-01 1.254482453189380287e-01 -2.034777344113680719e-01 1.818922002593963896e+02 4.100855405055203740e-01 9.076228790909595112e-01 4.460751577425646985e+00 -1.677663667297604189e-01 -9.076311635230083219e-02 9.700286933629990171e-01 -8.526034357039284828e+01 9.275847222579768925e+01 2.386499927842111646e+01 8.982781958377029241e+01
9.987374692507051087e-05 -1.622153751270274370e+03 9.257326549485053735e-02 1.333634083552028005e-01 -2.142821097408926789e-01 1.827255532411415686e+02 4.166786700455125114e-01 9.313195860351546340e-01 4.466616294230757234e+00 -1.841293126982459505e-01 -9.139335822575112012e-02 9.755753809864982085e-01 -8.155221260073474809e+01 8.748062359958552747e+01 2.305020074661001672e+01 1.078001407369046944e+02
1.347056490700668913e-04 -1.621854566107153460e+03 1.117182944911246645e-01 1.218516031346610629e-01 -1.964016278712863439e-01 1.910471417589922964e+02 4.227254193753926526e-01 9.303573053736300391e-01 4.474736987787848008e+00 -1.730047365154692152e-01 -1.064709023771435170e-01 9.670722943108924774e-01 -8.349610597998298545e+01 8.600710916002607576e+01 2.625635321547203915e+01 9.506687082066622452e+01
9.981667389474482453e-05 -1.622154322885393867e+03 1.230858598629584189e-01 1.174404473679195038e-01 -1.994938243811898992e-01 1.765152510947592361e+02 4.271580610982164128e-01 9.222560578535552445e-01 4.475595496649416027e+00 -1.670818304657251119e-01 -1.033911350405820606e-01 9.132000391930089611e-01 -8.248035850836359373e+01 9.240888539511138333e+01 2.381133152776759943e+01 9.728925662241638861e+01
1.159194631810452617e-04 -1.622004762460791426e+03 1.484456920256815027e-01 1.122319951311537556e-01 -2.134539271471522781e-01 1.724292499621421655e+02 4.512133700298517347e-01 8.820478571262928558e-01 4.465680990255453509e+00 -1.681977219457813089e-01 -1.051151589437266942e-01 8.261461741158215855e-01 -8.550642265157752320e+01 9.426098121483971681e+01 2.378671663531239844e+01 1.025847104748236518e+02
1.050888107253714738e-04 -1.622102852318761279e+03 9.366522412144592802e-02 1.139313555407156231e-01 -2.102501973032651073e-01 1.750798553533052484e+02 4.134138795023749591e-01 8.907209197644168075e-01 4.457810802890491253e+00 -1.777235625919728612e-01 -9.788398979845691628e-02 8.721646358131928123e-01 -8.149919924494638224e+01 9.321138333761447825e+01 2.419618043184479461e+01 1.071652145373361833e+02
1.002371378110772566e-04 -1.622150119371030769e+03 8.041999388288545436e-02 1.258042051042024545e-01 -2.159508832368990383e-01 1.819667842629170593e+02 4.052325251243940052e-01 9.566152964549330395e-01 4.472901964911143224e+00 -1.769883665397102845e-01 -8.633626740884858819e-02 9.355399080743010964e-01 -8.206534598316819995e+01 9.517052906347267083e+01 2.517895884975840204e+01 1.113608589091806778e+02
1.113548473235783986e-04 -1.622044936202776171e+03 1.391966901602235407e-01 1.354006078705863036e-01 -2.524196800802949170e-01 1.697465791333889626e+02 4.300052253094822641e-01 8.855029588765199744e-01 4.459463415715525514e+00 -1.792957734098306055e-01 -1.023778553901624200e-01 7.683058309506088923e-01 -8.253120696448559102e+01 9.773566504478414174e+01 2.439713956768308023e+01 1.006342852767862013e+02
1.047106795725305105e-04 -1.622106457013527233e+03 1.423500298751306514e-01 1.294878475141655050e-01 -2.285580931874258148e-01 1.801984984233019418e+02 4.557367948936696944e-01 8.882070250020315250e-01 4.464166799970872290e+00 -1.673090202610527655e-01 -1.130737418224776469e-01 7.980027531909725802e-01 -8.258874124332778877e+01 9.007922918801259016e+01 2.560860571371026495e+01 1.056668686586101842e+02
9.913604248857828293e-05 -1.622161165054466665e+03 3.906153296663672503e-02 1.444547224111698280e-01 -2.163813295784371427e-01 1.846207943039929376e+02 3.499805025051372365e-01 9.719836709219007442e-01 4.465018628516022048e+00 -1.802140657837592030e-01 -7.442689772971622375e-02 1.094169010607638493e+00 -8.429517763422450116e+01 9.031893930891321531e+01 2.618643714054624638e+01 9.127972190225142413e+01
1.119146730158831896e-04 -1.622039921394980865e+03 1.295273538810474967e-01 1.251902056703947663e-01 -1.997050427642523829e-01 1.879103176246605642e+02 4.365598053527839362e-01 8.842536855700269260e-01 4.457682222325958676e+00 -1.953495647721661399e-01 -1.081639928883864066e-01 8.545667253783644224e-01 -8.200301092421621263e+01 9.108717406507960845e+01 2.459378839409131956e+01 1.136961343885219975e+02
1.080268036194552948e-04 -1.622075278749855897e+03 6.610129025699595928e-02 1.259980658814217336e-01 -1.731729634019663067e-01 1.845057804251205482e+02 4.022478697930311764e-01 9.138732563726303937e-01 4.464412972622385567e+00 -1.678868192654374702e-01 -9.929046685437725728e-02 1.076078091788992497e+00 -8.395537031594588484e+01 9.194562860316490571e+01 2.564446271067899374e+01 1.010583263371419633e+02
1.175789287744968099e-04 -1.621990548285526984e+03 1.206717198475777131e-01 1.365306478915066235e-01 -2.247008901571789785e-01 1.662784201678310012e+02 4.069511604268970517e-01 9.221068417945563755e-01 4.466945305387831411e+00 -1.822748456332285993e-01 -9.478225471471235508e-02 7.721514831111053745e-01 -8.293394767762664799e+01 9.119426197967328562e+01 2.505262617243930734e+01 1.016005095483226768e+02
1.019952415867806251e-04 -1.622132731966763686e+03 1.126875339956640854e-01 1.334632681271864796e-01 -2.389554468173704649e-01 1.872173769583845626e+02 4.297917934970250098e-01 9.048334875013388512e-01 4.462843336624085389e+00 -1.824477453961981244e-01 -1.107972461327184632e-01 9.782781654248964287e-01 -8.178295088261980084e+01 9.727939086098280086e+01 2.564096040368024632e+01 1.082882362223994761e+02
1.082747781501128818e-04 -1.622072985889699567e+03 8.878445941003570985e-02 1.162686795406430440e-01 -1.875919327749282495e-01 1.912379586859888150e+02 4.220039551087432228e-01 9.220740734432468777e-01 4.463814795635788535e+00 -1.693584200621915947e-01 -1.068958781041793316e-01 1.001925497213710381e+00 -8.318439169590399729e+01 8.905422411763575496e+01 2.269888282139431723e+01 9.795276971564025814e+01
1.082423444284950816e-04 -1.622073285484682856e+03 1.400170654702234396e-01 1.433486016461235912e-01 -2.320207490818293472e-01 1.846615789453727530e+02 4.509279786584117211e-01 8.657009216872111335e-01 4.464732355698533439e+00 -1.867205754972496301e-01 -1.081672829498387944e-01 8.767761095292305740e-01 -8.330660265607883730e+01 8.356375441967533391e+01 2.431172174909657002e+01 9.894424890501329628e+01
1.026811036119923599e-04 -1.622126030023832982e+03 9.929035428444535349e-02 1.445691033203146680e-01 -2.176934639723566711e-01 1.757420607431798771e+02 3.907953953021197080e-01 9.499835750315395178e-01 4.465986472838496368e+00 -1.729073042435862462e-01 -9.446829311239790528e-02 8.914664862535862655e-01 -8.192469095311169269e+01 9.801307251800039921e+01 2.556551805032103530e+01 9.897060323748685562e+01
1.071648216404251909e-04 -1.622083290089407456e+03 9.653418676731231884e-02 1.329299071937536658e-01 -1.807651403811894042e-01 1.879841397833069152e+02 4.001710095003083723e-01 9.532737248666343088e-01 4.476380887664160646e+00 -1.559207603071217640e-01 -1.016335517376987241e-01 9.909227731801354411e-01 -8.371678303237648322e+01 8.874340393719448628e+01 2.512049247062087076e+01 1.058390723766930961e+02
1.049773176844943196e-04 -1.622103913823080802e+03 1.291086033711947578e-01 1.239438757407042291e-01 -2.099986767506454299e-01 1.783342638009954726e+02 4.509662113511032633e-01 8.795454057851055385e-01 4.467302608361962690e+00 -1.827742767331050899e-01 -1.082243237514781686e-01 8.947881088921902926e-01 -8.246765998566979761e+01 9.665812825352927007e+01 2.198312313722572497e+01 9.988736673677134092e+01
1.193018987033367672e-04 -1.621976000883505094e+03 1.248928473716142962e-01 1.343521574792448658e-01 -2.050945934152488270e-01 1.776525607400433557e+02 4.264418452919498392e-01 9.159672803746550240e-01 4.469446015505107894e+00 -1.726170227825634118e-01 -1.023302466877527017e-01 8.667929961211472412e-01 -8.591370679017828138e+01 9.377049848754670336e+01 2.556356499779221991e+01 9.447892084358477405e+01
1.221088822596864542e-04 -1.621952745003599375e+03 8.411519533119027336e-02 1.123531303160363592e-01 -1.715366125617583393e-01 1.859596201807117382e+02 4.064674773529881602e-01 9.499208123382432145e-01 4.478275398847937794e+00 -1.753306161789298656e-01 -1.035306859996703022e-01 9.991011380468143299e-01 -8.470420372806030684e+01 9.248287008294342115e+01 2.545695489099786357e+01 1.047263839860840307e+02
1.001394033379389328e-04 -1.622151094879244738e+03 5.291246286244111197e-03 1.394874638386740806e-01 -2.066030201575292935e-01 1.885065942978988573e+02 3.321742113300496513e-01 9.727787188146808095e-01 4.456558845088264498e+00 -1.697777104177013996e-01 -7.402023008970060047e-02 1.132552192085531484e+00 -8.465242526665579703e+01 9.490264328588393994e+01 2.537766974547272980e+01 9.477963982552483913e+01
1.084592494503341676e-04 -1.622071283606520410e+03 1.046194999350956445e-01 1.246826121164215928e-01 -2.074377901763599930e-01 1.849261902442436849e+02 3.956775557621929895e-01 9.003686650403772695e-01 4.462050762671806226e+00 -1.871476493541837094e-01 -1.093043497035859346e-01 1.047269127966487190e+00 -8.435975177444230155e+01 9.703230835833387857e+01 2.422920721003652034e+01 1.036187646665713800e+02
1.008577265313377906e-04 -1.622143947252290673e+03 1.269555786727638858e-01 1.374457770919489119e-01 -2.347268607387311690e-01 1.805182898286483351e+02 4.162746857936867606e-01 9.154165917221686044e-01 4.473042136446327532e+00 -1.805460680586752353e-01 -1.032606852281390264e-01 1.019911673810100394e+00 -8.521817769132559306e+01 9.329566283291124762e+01 2.463530040721362369e+01 9.202737835551566548e+01
1.105637578039384748e-04 -1.622052065779588020e+03 1.157530308204461622e-01 1.323331306036069355e-01 -2.176741159287769456e-01 1.871386744074244746e+02 4.333844586698221146e-01 8.825564815053943413e-01 4.458930530835522710e+00 -1.658900673675334225e-01 -9.465514847504730156e-02 1.052357201448341995e+00 -8.674763320762536978e+01 9.513061223588515247e+01 2.586114968639363809e+01 9.230744772545162391e+01
1.339761117149056429e-04 -1.621859996614575266e+03 9.685281162374165254e-02 1.200920725506077480e-01 -1.770401456341286206e-01 1.870989780363440218e+02 4.197239344835744790e-01 9.087295983854375425e-01 4.457979300974188597e+00 -1.892049160411823916e-01 -9.302869564001081670e-02 9.604285747069754020e-01 -8.564432971234609226e+01 9.049961965468611425e+01 2.511335105031620074e+01 1.005070545324486773e+02
1.350589994052255624e-04 -1.621851946412250982e+03 1.158856846508360683e-01 1.406500702146931403e-01 -2.544247886288828475e-01 1.795201944254796445e+02 4.225248606842102461e-01 9.266272189776572077e-01 4.474804277328914281e+00 -1.693290344018156812e-01 -9.449874483123554825e-02 9.980925387211940780e-01 -8.340895025172355304e+01 9.169923212216002639e+01 2.379669671682249543e+01 1.010328468502106318e+02
1.117346642596674783e-04 -1.622041531136349022e+03 1.363198668826459403e-01 1.172680809385958367e-01 -2.060396815785390245e-01 1.772056840343903730e+02 4.497606867491406035e-01 8.851408764653265759e-01 4.462944632478405893e+00 -1.869462774543360073e-01 -1.156344820617627445e-01 7.979629302432382776e-01 -8.490132251863650481e+01 9.349303323249658604e+01 2.553523680602931734e+01 9.869145573338533950e+01
1.458751427345687205e-04 -1.621774907058771760e+03 1.453325035033096457e-01 1.332948073312952564e-01 -2.164504506889959323e-01 1.925747721197263331e+02 4.593217827043261092e-01 8.384743507172345289e-01 4.459208278794675628e+00 -2.101812412903125704e-01 -1.197159851829960875e-01 9.774840009619923942e-01 -8.157830520406797348e+01 9.644114581722229218e+01 2.337410292717390092e+01 1.059709694075676794e+02
1.328887982435863081e-04 -1.621868145452789122e+03 1.108332383952916611e-01 1.178300138542403841e-01 -1.871350106850626638e-01 1.791215501602689528e+02 4.217617367945492024e-01 8.868267181954543332e-01 4.460587922093420588e+00 -1.926443475848325093e-01 -1.037368706585433120e-01 8.879450786229662329e-01 -8.157915382029948148e+01 9.363209541492845744e+01 2.613873089314333598e+01 1.021664176660354002e+02
1.006966694174675432e-04 -1.622145545402977405e+03 1.186140639958196130e-01 1.361440338320783761e-01 -2.269758847358178677e-01 1.791761707217805224e+02 4.258870788055306722e-01 9.271263814808194947e-01 4.466778726036331193e+00 -1.749873558502863524e-01 -9.902985476889014649e-02 9.390584057976520960e-01 -8.191041049324981316e+01 9.371081185695695126e+01 2.248641655567729103e+01 1.048826815897085964e+02
1.071958045138266034e-04 -1.622083001016976823e+03 1.007490459129175286e-01 1.447520800458431955e-01 -2.585869958818789449e-01 1.862635632471112785e+02 4.084821688166551112e-01 9.424063352902554147e-01 4.472920755787479941e+00 -1.835273304344013923e-01 -7.727840866426638478e-02 1.017410209031027524e+00 -8.220061548670142315e+01 9.585301599000173667e+01 2.402152140981017681e+01 9.505664465051233947e+01
1.280963604303158709e-04 -1.621904875331292033e+03 -2.060945446336326370e-02 1.489028636656507254e-01 -2.133580179048029102e-01 1.802025550955022766e+02 3.138331901379790567e-01 1.026456537631393218e+00 4.463117792674786699e+00 -1.701672580016175829e-01 -7.395122672335174840e-02 1.089634883715039138e+00 -8.463242727750804306e+01 9.127241330891955329e+01 2.460504005604768807e+01 9.691985219699006393e+01
1.061296934576938148e-04 -1.622092996258446419e+03 6.219244646492808060e-02 1.441603358225460318e-01 -2.255023321252154211e-01 1.669559250733219358e+02 3.764964349049798598e-01 9.626331821570521807e-01 4.470273537558997035e+00 -1.766050730177577410e-01 -8.876351915933877734e-02 9.076959416866376973e-01 -8.294237221275929528e+01 8.866701628586260142e+01 2.448523051327888922e+01 1.004327423770986485e+02
1.193337506202029339e-04 -1.621975733933305946e+03 1.229084432799096016e-01 1.017937372410314956e-01 -1.871127570974056020e-01 1.821068047081935788e+02 4.244183296474621780e-01 8.960661023179512519e-01 4.464395943987223170e+00 -1.606533257088749167e-01 -1.015483422915053335e-01 8.493912566741673720e-01 -8.121282836542977179e+01 8.901214453334371512e+01 2.424934982097715164e+01 1.118230156836119704e+02
1.003634223844924686e-04 -1.622148860305851940e+03 1.372753891689459660e-01 1.175592042644853785e-01 -2.301898284761381142e-01 1.760255572248046860e+02 4.446472568353884158e-01 8.777773345930497406e-01 4.459924227348247783e+00 -1.976165191229042328e-01 -1.034342860527739383e-01 7.696801396575306820e-01 -8.235434310855808349e+01 9.564426438091477678e+01 2.464454264868798461e+01 1.054681967666482052e+02
1.005875948276135066e-04 -1.622146629189640407e+03 4.918316427886015862e-02 1.437807108414690671e-01 -2.134114327657581356e-01 1.762471346397570073e+02 3.522707778856623007e-01 9.576744110964960921e-01 4.450853899271375980e+00 -1.900294599138891982e-01 -9.030392521311880749e-02 9.848417643303493119e-01 -8.417485628126891584e+01 8.991835324877838787e+01 2.442425022884420116e+01 1.032959742278050044e+02
1.041540529286889307e-04 -1.622111787046558220e+03 1.396458915461873673e-01 1.435407636865153880e-01 -2.490863454040543878e-01 1.895051908617260779e+02 4.471619507387125658e-01 8.692458584788078646e-01 4.464232529962645302e+00 -1.688593692336937124e-01 -1.027363160788938856e-01 1.027773318360068355e+00 -8.105802922050126824e+01 8.889508130429003074e+01 2.434894072857307634e+01 1.030500655399257965e+02
1.047884796750203802e-04 -1.622105714288770287e+03 1.228424934030657167e-01 1.436025159816320673e-01 -2.655542167625650762e-01 1.815782150606001721e+02 4.273493185134936700e-01 8.783305539839847409e-01 4.455458463290856486e+00 -1.934237927447552963e-01 -1.001165707330220478e-01 9.122638273905850914e-01 -8.163638519383269454e+01 9.965438461354824540e+01 2.479658782314675491e+01 1.004896653678760714e+02
1.082065987460953068e-04 -1.622073615776734187e+03 8.196365619422882332e-02 1.286464683301606626e-01 -2.275241897405373415e-01 1.841608939021170386e+02 3.982117659564414769e-01 9.326479970813117415e-01 4.463669083605399379e+00 -1.676486409056738847e-01 -8.620736336583112447e-02 9.546118330754516101e-01 -8.024678028257451956e+01 8.828954942059696975e+01 2.377762336774269514e+01 1.017345480703796312e+02
1.049368841213608523e-04 -1.622104299062033533e+03 1.124637306848018936e-01 1.467260989691669126e-01 -2.215951637904014504e-01 1.748628422104261801e+02 4.096926393224995522e-01 9.113139056455630271e-01 4.460533838459928901e+00 -1.739729818280013607e-01 -1.064691062637463936e-01 8.819540212798293588e-01 -8.537634299113629766e+01 8.897123846456788954e+01 2.623783940402246628e+01 1.044523879118693941e+02
1.218625464924128800e-04 -1.621954764386379111e+03 9.264371108161287283e-02 1.249263506995434148e-01 -1.941795945539226409e-01 1.767391583658617549e+02 3.965211208877901239e-01 9.209455895778475565e-01 4.466677335135784688e+00 -1.705711919763628348e-01 -9.627606324712090213e-02 8.998954813879178616e-01 -8.203895827181212042e+01 9.071208153692023757e+01 2.549116668860495949e+01 1.120535820410869547e+02
1.044606854709660123e-04 -1.622108847342820582e+03 1.212874364837845664e-01 1.366198884559435001e-01 -2.046626527353940794e-01 1.834639937867840729e+02 4.285102845374435532e-01 9.054550329040012002e-01 4.459217009457448810e+00 -1.747869743261059039e-01 -9.887826703385393934e-02 9.165492322484526388e-01 -8.420844748519660072e+01 9.372985318973547919e+01 2.316123285763660533e+01 9.474580141514499587e+01
