weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
9.729736647948247633e-05 -1.884480038256858279e+03 9.388640272199016978e-02 1.516666898729540636e-02 -1.846538445210965662e-01 1.268381371598146927e+02 7.802791402487978534e-01 3.054720279642688663e-01 4.600205489570158512e+00 -6.048001884632570047e-01 -2.280769169140779429e-01 3.214050563428677343e+00 2.057808582438752865e+01 1.088392977842567078e+01 9.225313104325583424e+01 9.332606361142703122e+01
1.245061681655619372e-04 -1.884233454921521115e+03 8.306906607566760803e-02 8.820503964011575104e-02 -3.915202791407734750e-01 1.185978442397722290e+02 7.622365284890265658e-01 3.073609727126881408e-01 4.582316341486320610e+00 -6.540739614577477656e-01 -1.263914279323037348e-01 3.435540081776573551e+00 2.237530211140693837e+01 1.068146614067089217e+01 9.068288313109651710e+01 9.820608832379984676e+01
1.124911803336839437e-04 -1.884334935358159782e+03 3.904923579343563822e-02 1.164930956505391413e-01 -3.420755094541800823e-01 9.444587549970820817e+01 6.171672024205576701e-01 3.262750456947226541e-01 4.585551580532362337e+00 -6.361528133618201686e-01 -1.466356508106443357e-01 3.047075169921771742e+00 2.278152375051186596e+01 1.210222875783439989e+01 9.614554751404736521e+01 9.561896616461318388e+01
1.002302478538349029e-04 -1.884450340161812619e+03 1.204211155343334061e-01 4.966380192570651886e-02 -2.999777816295581268e-01 1.000225780758904079e+02 8.258190391311514000e-01 2.944675552192238532e-01 4.593632053094263590e+00 -6.573398702918382686e-01 -1.962053178290623645e-01 1.738755453411640506e+00 2.042726740615262315e+01 1.096371496206327478e+01 9.073736565094203854e+01 8.016859308053858513e+01
9.104532025597788516e-05 -1.884546452772362500e+03 9.850678126773265708e-02 4.844138641092932129e-02 -3.391371931144608887e-01 1.077067945520733900e+02 7.530318053202075257e-01 2.955696457574160663e-01 4.576826578690531555e+00 -6.555357769186709316e-01 -1.508410258201595688e-01 3.941845343636688703e+00 2.147048718679630497e+01 1.104583662679492484e+01 9.216980813102415482e+01 9.397301977040773124e+01
1.323507915762521016e-04 -1.884172354270110645e+03 1.312196894543955772e-01 -1.755812564838715728e-02 -3.117765876445690587e-01 1.012178907740836138e+02 9.396874890839476135e-01 2.817165657357244557e-01 4.589395099143198209e+00 -6.289120448418141773e-01 -1.649715751798563890e-01 6.196334861499256386e-01 2.220080859730921929e+01 1.062093973585842477e+01 9.470986503523515410e+01 9.626994283862467228e+01
1.727085095166350334e-04 -1.883906204922355755e+03 7.998179367624630443e-02 2.193660804261082786e-02 -2.354215897182059258e-01 1.043281970941696528e+02 7.502055683366318783e-01 3.076512943218440710e-01 4.593484073997553985e+00 -6.142667500221803412e-01 -1.927899916077446818e-01 3.628929704241560028e+00 2.188339806133194543e+01 1.259669474892943697e+01 9.377354349013612023e+01 8.395060083037687093e+01
1.070812300770303309e-04 -1.884384222473652699e+03 1.485604927608845938e-01 1.570987280116492579e-02 -5.608463043377844848e-01 8.395919399410479400e+01 8.580424001869159101e-01 2.833193403397522014e-01 4.582336295282351202e+00 -6.636622380405676758e-01 -2.507538828138566878e-02 1.797052184802907737e+00 1.989426278763650657e+01 1.091042839098110839e+01 9.518284659966191441e+01 9.428225137306523607e+01
1.164660054033897507e-04 -1.884300210748385553e+03 1.067041054158905100e-01 2.044555206163164995e-02 -2.701693819160801979e-01 7.993426541678660158e+01 8.546584077133720925e-01 2.943843891424029469e-01 4.593979820424770821e+00 -6.311413645982075771e-01 -1.930815780863830433e-01 3.264113988895057439e+00 2.030835236752892570e+01 1.027150831884049431e+01 9.380812495618306457e+01 9.060289513361907154e+01
1.594504064025714803e-04 -1.883986077237466816e+03 1.409236147053171406e-01 1.449631543993769867e-01 -5.540819843708555403e-01 9.213796213377646893e+01 7.179723963305038037e-01 3.058579471028807228e-01 4.586996419642454192e+00 -6.849840930394737182e-01 -7.724693017367778580e-02 2.073452871791024332e+00 2.211353707966367210e+01 1.060571219330808113e+01 9.013284171796931332e+01 9.842624215742168303e+01
1.175765539358398251e-04 -1.884290720535403580e+03 1.217115168826800875e-01 4.050754428013525477e-02 -3.527890594304752270e-01 9.631354990766233470e+01 8.186164566789937425e-01 2.951817836553300434e-01 4.591757973513142410e+00 -6.398231696302412175e-01 -1.536803892959717199e-01 1.524530074544101055e+00 1.866255775788076221e+01 1.120008629586921600e+01 9.781907564531111632e+01 1.040254136231368847e+02
1.009952390636962254e-04 -1.884442736801950105e+03 2.475064716747918392e-02 9.494600537469963242e-02 -3.546670787784385048e-01 8.775895489203891486e+01 6.306873428940205084e-01 3.422922217658549426e-01 4.591049678030297621e+00 -6.168524878088557095e-01 -1.202775015747312715e-01 3.127056316240053757e+00 2.163261304987733524e+01 1.227949895202673503e+01 9.618885013898569980e+01 9.723272358228751955e+01
2.777951456161419802e-04 -1.883430926223913502e+03 1.261131987431713120e-01 1.473972675375131991e-02 -3.128888613063267599e-01 7.542812408781867362e+01 8.909380983537926735e-01 2.833713211725578107e-01 4.592806613228638923e+00 -6.487001310635771567e-01 -1.786546649529543451e-01 4.712499707929866943e-01 2.169756801146601788e+01 1.125967958353557563e+01 9.525824779565216716e+01 1.079262836087969646e+02
1.023290514727420866e-04 -1.884429616563939362e+03 1.286855743283369102e-01 1.537459841349414491e-02 -2.114776102786573020e-01 9.604978894680647272e+01 8.971479459436816351e-01 2.815028631641612877e-01 4.592862120879070531e+00 -6.336567237663501828e-01 -2.385724205212862437e-01 2.286327348318010877e+00 2.020361671634833556e+01 1.266461568905075197e+01 9.320466134049631535e+01 8.656849770076414075e+01
1.335151587417182683e-04 -1.884163595159675879e+03 1.452969386663107432e-01 6.242628391049581671e-03 -3.734756971349191268e-01 7.693306139998837523e+01 8.610463017764825588e-01 2.855326790669479586e-01 4.583632245962826701e+00 -6.316870340253415428e-01 -1.467747477783780674e-01 1.070227589264702406e+00 1.935372761423019483e+01 9.928735111558673054e+00 9.321275197049384076e+01 8.428437780978681815e+01
1.655068689903680778e-04 -1.883948797481267775e+03 8.787796984343951290e-02 5.277573264785506701e-03 -1.310928562471929126e-01 1.018998400073950563e+02 7.643939389165453901e-01 2.971907976282611163e-01 4.589574575557776370e+00 -6.044923797308947577e-01 -2.556780981993300728e-01 3.622231299610194188e+00 2.075952454944857095e+01 1.153359434415168749e+01 8.973830483227462196e+01 9.994759803649900221e+01
9.088222011915275157e-05 -1.884548245795894672e+03 1.239307951460519586e-01 3.081661108016653383e-02 -5.657617166356083693e-01 1.028716559189031017e+02 8.545138404426250167e-01 2.894013119998516403e-01 4.588114443875415560e+00 -6.886112849143364301e-01 -7.602766150232698195e-03 1.765760149363211795e+00 2.330079659048985263e+01 1.069962489363407343e+01 9.215901915406109879e+01 9.183650350863503320e+01
1.069251459535436950e-04 -1.884385681160576496e+03 1.433355455827966807e-01 1.084132828716539432e-01 -6.516459817792017439e-01 1.055103339348252973e+02 8.132642770988017800e-01 2.997476287930522787e-01 4.586424254883812779e+00 -6.964949482781384038e-01 1.262886266764629006e-02 2.535312603900895301e+00 2.201809884970103326e+01 1.145349698817133088e+01 9.131853006687961738e+01 8.865987572001776584e+01
1.350896349288133766e-04 -1.884151871659148583e+03 5.599829633836192477e-02 5.549618669298070350e-02 -2.085405689695507547e-01 7.269216433237700414e+01 7.252267573562716230e-01 3.168559203256632872e-01 4.589724901197907769e+00 -6.179018991630940150e-01 -2.065197090881074615e-01 3.352443807840006063e+00 2.147395131921499001e+01 1.320783618055654252e+01 9.014283187402050146e+01 9.121492661119101797e+01
1.838895831678577953e-04 -1.883843474693694134e+03 8.178180159818948525e-02 4.647415340345115164e-02 -3.388553189568916935e-01 1.012526628822393775e+02 7.280413728604196999e-01 3.061218627002587067e-01 4.587849888914677265e+00 -6.385415095630833093e-01 -1.309320998746390519e-01 2.683823210748304433e+00 2.091339875121187220e+01 1.109999720988841254e+01 9.213817355886322957e+01 1.059594112414462614e+02
9.137022916576225469e-05 -1.884542890474582464e+03 8.891226267394025662e-03 1.157305541866143483e-01 -3.224765203838777516e-01 1.170683623543438188e+02 6.216712114342494155e-01 3.337142418514630338e-01 4.585208685614112767e+00 -6.575077146631356229e-01 -1.447673002446703272e-01 3.147082913175942132e+00 2.217556990079378920e+01 9.863711622947302970e+00 9.115336053806599637e+01 8.365434560892271065e+01
1.129901953862871741e-04 -1.884330509131242252e+03 1.379164593082915780e-01 4.581032773604962194e-02 -4.510429917677547529e-01 6.362751910182186776e+01 8.052593143816401122e-01 2.928631274736735457e-01 4.579423404819388921e+00 -6.897746540741063193e-01 -1.173053270538746418e-01 1.289582969750870056e+00 2.229945533567146754e+01 9.858486279138102049e+00 9.390917074960192679e+01 9.615961324914846386e+01
9.884402441282480695e-05 -1.884464267082966671e+03 1.310623551284491317e-01 6.776725272891415131e-02 -4.129814447027486679e-01 8.869944198917137612e+01 8.411643706320666158e-01 2.953581965167236256e-01 4.595205402683118834e+00 -6.788836418577068876e-01 -1.317478294893492663e-01 3.210808402684374840e+00 2.088349922726575869e+01 1.249359898880608810e+01 9.401689662737489073e+01 9.857407387739414162e+01
1.101815679362726035e-04 -1.884355680557074265e+03 1.384660761295601061e-01 5.456177392571656681e-02 -5.199535255520584265e-01 9.213063831096809508e+01 8.531433915287911507e-01 2.851641267761762522e-01 4.592517229554738734e+00 -7.024853322878512607e-01 -6.616656565243750343e-02 2.475909981524865966e+00 2.168194950321111492e+01 1.305896753693824763e+01 9.557180502530293609e+01 1.007813044489045353e+02
1.331111001001875451e-04 -1.884166626061077750e+03 1.344616439778037742e-01 3.174722824638154250e-02 -3.853396485940079330e-01 8.813988814223476709e+01 8.475069402036325972e-01 2.840322787864867360e-01 4.590128901294594499e+00 -6.791158482256527407e-01 -1.742290744382668510e-01 1.578808713722919865e+00 2.221399500308282882e+01 9.626090040099954948e+00 9.635603225449007425e+01 8.943819002431563092e+01
3.033635345556563744e-04 -1.883342878309341359e+03 7.465157134980004994e-02 1.148680077539386002e-01 -4.176347955567032422e-01 9.268775452006839544e+01 6.656631332221362163e-01 3.150775364650556520e-01 4.579113662145747554e+00 -6.677085469853043520e-01 -1.349621852895150909e-01 2.818658183568568898e+00 2.121172813187203587e+01 1.134844662028378082e+01 9.222193230833785549e+01 9.666217316400671677e+01
8.887585211194234556e-05 -1.884570569703862247e+03 1.108056754513837838e-01 8.701016738643557735e-02 -4.965874127254403803e-01 1.069354126925076969e+02 7.458750141998878869e-01 3.026230725671117949e-01 4.588186475706931056e+00 -6.784110784197145971e-01 -7.600842437594490519e-02 3.309184631541805643e+00 2.454630362546805600e+01 1.347435133117780381e+01 9.293353603726983181e+01 1.031290880329069921e+02
2.137329183258585051e-04 -1.883693082989338563e+03 1.096528036819354457e-01 1.055021098376998923e-01 -5.112830597067805627e-01 9.429441593218456319e+01 7.619137768590128479e-01 3.043661417185006268e-01 4.586838948490544965e+00 -7.017451427541767650e-01 -8.037046663672176017e-02 1.698710522284741398e+00 2.092458311351572320e+01 1.063974570073966674e+01 9.811627707123716391e+01 1.020764521439209176e+02
1.345526899286917820e-04 -1.884155854310686209e+03 8.204965704176128694e-02 1.080655520061062635e-01 -4.318144467666882313e-01 9.428116092029475226e+01 6.734562484264426940e-01 3.240838581886338332e-01 4.588867105465717522e+00 -6.374677545684195312e-01 -9.854340906846825732e-02 2.578735306692272466e+00 2.196131082204504992e+01 9.616532054765647430e+00 9.809153639987144402e+01 8.945765397306892908e+01
1.728255473815388989e-04 -1.882263107366177110e+03 1.324000930898268924e-01 4.446544328542972879e-02 -5.205768220117348299e-01 9.859631028363459393e+01 8.255360782974954237e-01 2.959282297398622141e-01 4.592416031972314627e+00 -6.805803588388932290e-01 -6.216007909490839367e-02 1.744463892412410733e+00 2.080463498899803199e+01 1.230646954863445686e+01 9.400074504920041818e+01 1.032658789053827491e+02
9.321721964769978034e-05 -1.882880457590468495e+03 1.286221633513605356e-01 7.165753831903007298e-02 -5.055650927760129143e-01 1.004812255890674209e+02 7.758373635166798676e-01 2.981378271651619061e-01 4.585403516940770530e+00 -6.967529024316891917e-01 -9.236538545360506447e-02 2.857738385978187523e+00 2.476074875314699852e+01 1.122102957466697504e+01 9.301597294557828377e+01 9.390758146208378321e+01
1.271962669587530024e-04 -1.882569658752595615e+03 1.186500624086608002e-01 1.092953611251178125e-01 -4.985048866262542511e-01 7.466964005882198308e+01 7.374164282979720486e-01 3.103602202540117205e-01 4.580766539277964178e+00 -6.960082687675082092e-01 -8.615018440142696576e-02 1.810829812653875770e+00 2.187925541467862445e+01 1.122176377882566634e+01 9.327767916150064309e+01 9.932197212881177961e+01
2.117084253635218710e-04 -1.882060180079314023e+03 1.452679036811252711e-01 3.214527562738819788e-02 -3.494389204556438422e-01 6.792089482465833328e+01 8.955042621476542175e-01 2.739915315297052900e-01 4.581304422242677532e+00 -6.750517232341122220e-01 -1.893236241922524599e-01 4.439383282498346461e-01 2.121892280450350654e+01 1.160024132860471013e+01 8.985697467953058037e+01 9.362198014478751418e+01
1.426735823976718175e-04 -1.882454830674773575e+03 1.473505700480824687e-01 -1.144598565463250672e-02 -1.715635410302911446e-01 8.972133998671066024e+01 8.793951221905971227e-01 2.863394582647818543e-01 4.588032308300359574e+00 -5.759423317873202386e-01 -2.727907955992727729e-01 1.817017492385816224e+00 2.110899625008178759e+01 1.120893472939965463e+01 9.264413489026046022e+01 8.546979078575544975e+01
1.595755501022064790e-04 -1.882342872576830587e+03 8.760638987533192479e-02 6.681799944409216874e-02 -3.976683486357934783e-01 8.272399450629309570e+01 7.467318338109543152e-01 3.113793622949374007e-01 4.587178989728326606e+00 -6.657587532967010890e-01 -1.327528606315884208e-01 3.137490911766278145e+00 2.054678590423014839e+01 1.189028036068629035e+01 9.234169853488538138e+01 8.917896259070168696e+01
1.320350238692927377e-04 -1.882532322835527339e+03 1.349429463258570994e-01 5.749771777254492067e-02 -5.796856073037575108e-01 1.254508408780351516e+02 8.383818742610823493e-01 2.953065214058980814e-01 4.587591958342237319e+00 -6.703448943320369224e-01 -1.875220173812719437e-02 2.729695165360467080e+00 2.457209962070007236e+01 1.090360731586359577e+01 9.597687392003817308e+01 9.586860710824495868e+01
1.101482654349041486e-04 -1.882713562729438081e+03 4.968042699098840220e-02 3.813107196821263756e-02 -1.466992330046412718e-01 9.237001250378766315e+01 7.052264143888617998e-01 3.173610761685724535e-01 4.590396136780375613e+00 -5.902921460541965537e-01 -2.542579622511600412e-01 3.382789549268381712e+00 2.267140622103968894e+01 1.120737386294812232e+01 9.168327737523452470e+01 9.789739349120240774e+01
1.447388564186122381e-04 -1.882440458926791052e+03 1.188387307893950806e-01 8.259922042766604244e-02 -4.003384502625921826e-01 8.844027459662517288e+01 7.522388689272124784e-01 3.087254351534206576e-01 4.597554023062446760e+00 -6.486637655838967120e-01 -1.381215457436213434e-01 3.763819501759722908e+00 2.219666476052873350e+01 1.233221374946491622e+01 9.258837681692888566e+01 9.167599088322242551e+01
9.975589345630143847e-05 -1.882812663918969065e+03 1.086589875207241429e-01 8.790565880915240937e-02 -4.444673790425048843e-01 8.500821009637181191e+01 7.550199238312551575e-01 3.004273716495777236e-01 4.591241543449214646e+00 -6.931379459491797679e-01 -1.135911602196415515e-01 3.355536116821931536e+00 2.399753473973274254e+01 1.290919317724137372e+01 9.146925803106664432e+01 9.255580654182816147e+01
1.537157679847292653e-04 -1.882380284820619181e+03 9.292723844955885770e-03 1.148038592553605464e-01 -3.265408515958960756e-01 7.350700233564634800e+01 6.362430257284759083e-01 3.288160701495443927e-01 4.583827091790763752e+00 -6.576915252305641779e-01 -1.461377645291046523e-01 2.873422844140767651e+00 2.156623166863246865e+01 1.035354764565021846e+01 9.635620333568695628e+01 9.825886654167636891e+01
2.355250244970609203e-04 -1.881953572886317261e+03 2.722957943665393898e-03 1.114914585355362420e-01 -3.549809838654929273e-01 1.084787732837263690e+02 6.211250798147813779e-01 3.382734399307451012e-01 4.585155145222230111e+00 -6.377504447237734020e-01 -1.166599625183701860e-01 3.800252991733613861e+00 2.066340649019505804e+01 1.148096603150561279e+01 9.150035318185612709e+01 9.585673917922754583e+01
1.107446728909045177e-04 -1.882708162747801907e+03 4.554384557964735736e-02 6.151358589526748077e-02 -3.432676138812005284e-01 8.163671066359546558e+01 7.039331714753783720e-01 3.235864882871361536e-01 4.591621464351955950e+00 -6.326057448694177854e-01 -1.327569926083926877e-01 2.108395520375426990e+00 2.077223633476239684e+01 9.612467640841559913e+00 9.243608929283053044e+01 9.528965035274705997e+01
9.933323734683298931e-05 -1.882816909823732658e+03 1.210828106143446992e-01 1.013214966039195086e-01 -5.516453720302902930e-01 9.573955265805595616e+01 7.554422884922961101e-01 3.048889704092961339e-01 4.582300252216404246e+00 -7.043576593255946872e-01 -5.081454082527669947e-02 3.029126038738588989e+00 2.202112841522307463e+01 1.227940598433252539e+01 9.374531215914916515e+01 8.653038472876662013e+01
9.931506541710223004e-05 -1.882817092779534732e+03 1.290025668404407855e-01 4.876496219578260738e-02 -3.669150113204726615e-01 9.346749581589000400e+01 7.723803932204837963e-01 2.968330221547557102e-01 4.589363846157509919e+00 -6.276722645757240038e-01 -1.639724718427544303e-01 2.802635910550425269e+00 2.124381824053563150e+01 1.031391550362770104e+01 9.327465838205706916e+01 9.854981421383823204e+01
9.616813213809414552e-05 -1.882849292019227505e+03 8.654647860773082013e-02 1.184003110648692847e-01 -4.632491997932737249e-01 8.843190834549885437e+01 6.914527260905428685e-01 3.214164250214878726e-01 4.583069624883965076e+00 -6.539007921543966706e-01 -1.008346073855275193e-01 2.362668649115261310e+00 2.306502323771420038e+01 1.206424773700254249e+01 8.991574026656756757e+01 9.674954631011833328e+01
9.854924035903285594e-05 -1.882824833729871671e+03 1.093304547960339546e-01 1.336763794076326062e-02 -2.579246769627445701e-01 9.581370757559689366e+01 8.296848092819554266e-01 2.992485144817110809e-01 4.592959301910052083e+00 -6.068571236030848581e-01 -2.023146329781084773e-01 2.799325186014557154e+00 2.352287190531595229e+01 1.246509888467117833e+01 9.251063369280221593e+01 9.973934597716439043e+01
4.454727030416748778e-04 -1.881316254082862542e+03 3.769564386453405636e-02 9.687756016752438470e-02 -3.513902179713070950e-01 8.697569275778486997e+01 6.582104988062569273e-01 3.303460755813373284e-01 4.593383382702978857e+00 -6.513699134482076047e-01 -1.366826907038305450e-01 2.621624208536693867e+00 2.142692390813405723e+01 9.811428170804937565e+00 9.470181895002049544e+01 8.916567530665697916e+01
9.971920404642478815e-05 -1.882813031778523964e+03 3.200669528420779786e-02 6.199172571537442389e-02 -2.720057392059089807e-01 8.314762897130655972e+01 7.147392690023142148e-01 3.124458271868593706e-01 4.590294842432689926e+00 -6.623272488524687418e-01 -1.681086563132883072e-01 2.005559595067645251e+00 2.057976016705268307e+01 1.172382916927339203e+01 9.480367758014773472e+01 9.753288057570208025e+01
1.279898884208012652e-04 -1.882563438791175713e+03 1.987622716955159130e-02 6.976060828925081947e-02 -2.237383041753675528e-01 1.002998262071470776e+02 6.785603018176238344e-01 3.230649089001602081e-01 4.591317820797057081e+00 -6.162968221164422111e-01 -1.964802815925235091e-01 2.657593499892105360e+00 2.182152713273632116e+01 1.188446698946499325e+01 9.485164817604008647e+01 8.830829416076602456e+01
1.666688585144488735e-04 -1.882299381094508135e+03 8.329809550071703983e-02 1.249721551629426053e-01 -4.344029465834577941e-01 9.674713324472129727e+01 6.855558149305371884e-01 3.143081270673750982e-01 4.588960271175685612e+00 -6.720939971147568137e-01 -1.109998329576107334e-01 2.273054816848778525e+00 1.903305290117310733e+01 1.072918194754901577e+01 9.276752428374457793e+01 1.022961562094319987e+02
9.634505109205747820e-05 -1.882847454025581555e+03 1.254280327605743206e-01 1.442513562119586423e-01 -6.111414899718603522e-01 8.880661846317714492e+01 6.683515590349529134e-01 3.281116821651416382e-01 4.591245256502384464e+00 -6.882129928296307764e-01 -2.245429063344772658e-02 3.616008028035801569e+00 2.279467085627206302e+01 1.049379773949343786e+01 9.211015221038442746e+01 1.029949691525843321e+02
1.139541131862240790e-04 -1.882679594203809529e+03 7.174844424907464435e-02 1.232255867679886430e-01 -4.351258020749813049e-01 1.072139636282751098e+02 6.661522512376470972e-01 3.176325764126876616e-01 4.583682245980293501e+00 -6.667034327951724126e-01 -1.174231603209594521e-01 3.664735511214171293e+00 2.143996133943676341e+01 1.000417064093450747e+01 8.869031273188132047e+01 9.783883524824754829e+01
9.536262946761494012e-05 -1.882857703278210465e+03 1.183154794149970102e-01 1.910310810903187440e-02 -1.765235563994997925e-01 9.250142860462277383e+01 7.821274527377892749e-01 2.908475939684962985e-01 4.585526301193070253e+00 -6.041478641448585485e-01 -2.643482821871010469e-01 3.426527236079831784e+00 2.078599065529201084e+01 1.118516175185224526e+01 9.489387524400349605e+01 8.976630761112092216e+01
1.063006891655494658e-04 -1.882749118286722478e+03 1.026484331928104454e-01 9.044893102754419933e-02 -4.251621101653126900e-01 7.227764996803693975e+01 6.982977758408133173e-01 3.017743176801372385e-01 4.581028764391332331e+00 -6.693386138987320599e-01 -1.220436127068862397e-01 2.026688953757955325e+00 2.022348104074009711e+01 1.143933314315337313e+01 9.508201465787513484e+01 9.504119474160511061e+01
1.327655011763395718e-04 -1.882526805632267497e+03 1.452904781938902656e-01 7.303169894010594354e-02 -6.194215434486540772e-01 9.691920214724088112e+01 8.029929635922532505e-01 2.967887458068280138e-01 4.591770420506598782e+00 -6.867203445440068776e-01 -1.907177356423006565e-02 3.277792745333367286e+00 2.106569334452430553e+01 1.269811806471432547e+01 9.678290124270260719e+01 9.047794569487876970e+01
1.120983431176899643e-04 -1.882696013505688825e+03 1.253549233504304417e-01 9.606364778524087433e-02 -5.372489559719979546e-01 9.382546175367376406e+01 7.730571641832486574e-01 2.993871785287188225e-01 4.581181814710706846e+00 -6.793033478449190810e-01 -7.158703557048395894e-02 2.268147159992774498e+00 2.194118642809098674e+01 1.081830843565290223e+01 8.925986365873916384e+01 9.221581853837990650e+01
3.164512144817146523e-04 -1.881658220966217186e+03 5.023005583620152037e-02 1.052424007759462932e-01 -3.279313925696580867e-01 9.311095236792094454e+01 6.774815378206301419e-01 3.180550109673250248e-01 4.586241524936061076e+00 -6.537891862578182334e-01 -1.626823479167633923e-01 3.912456506967809222e+00 2.390307672647713844e+01 1.227133896581311667e+01 9.153499501776119018e+01 9.451454896263278727e+01
2.607504861675390292e-04 -1.881851826096886498e+03 1.429728889665438374e-01 2.040467908136983644e-02 -3.628184387147994627e-01 7.884724285933984333e+01 8.682718062471569409e-01 2.812220219909867813e-01 4.585441923128659170e+00 -6.785171743638616082e-01 -1.946518834908834705e-01 1.374231245555558756e+00 2.061684120218262706e+01 1.119417277920908838e+01 9.153211732854261129e+01 9.873096292227690185e+01
1.084761704584140494e-04 -1.882728859533514878e+03 9.631549608790862527e-02 3.652754675359243253e-02 -2.207959874102098929e-01 1.104559599478617287e+02 7.983661182514313337e-01 3.114339101063623994e-01 4.594002088868430533e+00 -6.099479751445167075e-01 -2.222540061110531706e-01 2.768291304517531248e+00 2.234817879543638242e+01 1.208889106944899261e+01 9.311665767251142256e+01 9.256783458015371480e+01
1.552574362855690135e-04 -1.882370305436816125e+03 1.220805573388862586e-01 9.812125689312414800e-02 -5.607445103819155285e-01 1.052191495618552182e+02 7.196672126827767801e-01 3.043094805422784099e-01 4.581856457068726129e+00 -6.850789745240215556e-01 -5.316414101878019771e-02 3.816978854513543240e+00 2.287579909106889886e+01 1.107025941444994643e+01 9.571914733700259603e+01 9.702369117080633032e+01
9.768487333218560343e-05 -1.882833643335916349e+03 1.023797827345179490e-01 1.654655475563687750e-02 -2.867373831325843447e-01 1.168458040123285002e+02 8.028143857960008400e-01 3.051141854954598776e-01 4.589178662322430213e+00 -6.257053772367342503e-01 -1.815818223100311712e-01 1.890041693081701002e+00 2.123443715086327188e+01 1.137015622120562952e+01 9.382370826989993873e+01 9.574123503556242554e+01
1.452822428084685582e-04 -1.882436711702694993e+03 1.322818605800937519e-01 1.343627872677316815e-01 -6.302339749545904368e-01 8.898756468084950200e+01 7.072456164963777381e-01 3.131143193805091540e-01 4.587693009211595729e+00 -6.698164045396022281e-01 2.756307634948385044e-03 2.617787035617861857e+00 2.221693318602578415e+01 9.991014118754360851e+00 9.623106798290470465e+01 9.929949943403303791e+01
1.041168034325309308e-04 -1.882769876676409012e+03 1.185463707921572685e-01 7.288896044481765757e-02 -3.982104191642736879e-01 1.293548152001706626e+02 7.695701974393456268e-01 3.057452281083823387e-01 4.593952949579047207e+00 -6.467557199007538671e-01 -1.257680033240231587e-01 3.784571751678559970e+00 2.312569127206396047e+01 1.133760989618992632e+01 9.134573176887251122e+01 8.245979871745190337e+01
1.628572747821476678e-04 -1.882322515852863717e+03 8.026252361770846999e-03 6.375062756267382835e-02 -2.196864090856394114e-01 1.033505085762812854e+02 6.570291141539084112e-01 3.348087614006859392e-01 4.594641923063420563e+00 -6.138287098614774173e-01 -1.774850388741242568e-01 3.187839336504620480e+00 2.210262709828506900e+01 1.194793002815219829e+01 9.459480072792192118e+01 1.002808774760697332e+02
2.654430166905342352e-04 -1.881833989864016985e+03 5.768106750506032943e-02 2.383795259077392537e-02 -1.834935500438699130e-01 7.937960497570469443e+01 7.178780644063912364e-01 3.161855582416072674e-01 4.593902146451863899e+00 -5.934225831597101930e-01 -2.146129942875214525e-01 2.665290588858414189e+00 1.954756862247313620e+01 1.105444754179896094e+01 9.153942832198180213e+01 9.520583318373654436e+01
1.008421370526654213e-04 -1.882801833760657701e+03 1.259588403836532089e-01 2.217464138902211501e-02 -3.200271870391611095e-01 8.159367798685418904e+01 8.506359641420078166e-01 2.855338110581535083e-01 4.586898877749002068e+00 -6.532480597828258517e-01 -1.591970017317725361e-01 1.760862023836050172e+00 1.972952934699853245e+01 1.135915933523845567e+01 9.548389032518878139e+01 1.021169568903913500e+02
2.059370626456070487e-04 -1.882087819454291775e+03 1.418730362323439576e-01 1.157202471857193549e-01 -6.229116297361261267e-01 8.814453957877474011e+01 7.295817108423325870e-01 3.083361616476477662e-01 4.582085204402435608e+00 -6.914579509226399523e-01 -8.114160086997168619e-03 2.798379711112100932e+00 2.434720662884109288e+01 1.240941414424234779e+01 9.162963602852059353e+01 9.320026530370174100e+01
1.173021864492066016e-04 -1.882650636659971042e+03 1.009977325649976942e-01 2.734146759234429291e-02 -1.998861873568151815e-01 1.264731830400250772e+02 7.935990363488862886e-01 2.992496850855977941e-01 4.587785150570688586e+00 -6.096920629862356833e-01 -2.589877016980834945e-01 3.917488119378307765e+00 2.181976137366086732e+01 9.962678783161372564e+00 9.201655916810369717e+01 9.291857035658779296e+01
1.054640252818491835e-04 -1.882757020153086614e+03 4.453943086502420989e-02 3.088290893928308245e-02 -1.844291307979477601e-01 8.438676481896746395e+01 7.233929743315234973e-01 3.168161947014358493e-01 4.590146214867734997e+00 -6.152900423899398952e-01 -2.124765249966957814e-01 3.226203643583267500e+00 2.282640371877312191e+01 1.155432618422702618e+01 9.315439410360126260e+01 8.501062130121583493e+01
2.734273144458715995e-04 -1.881804354229430828e+03 1.345788306879239504e-01 7.614969580108063574e-02 -5.218263544829975231e-01 7.678047359370468428e+01 8.012005326086013568e-01 2.970174613316838852e-01 4.588487218900271891e+00 -6.715462224726818086e-01 -5.946109468224536343e-02 3.749128509179925572e+00 2.358350911935113459e+01 1.174811201866032917e+01 9.414878438924756665e+01 9.770191939807281756e+01
