weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
7.895710018268941113e-05 -1.599098368813377192e+03 1.317743603588072132e-01 1.786369213455515914e-02 -2.476592502093646786e+00 8.970731795702526767e+01 7.631248898462504870e-01 6.143380448596356125e-01 4.420671190107462678e+00 -2.052093435880024686e-01 3.168292110888941693e-01 7.748410568812985622e-01 -1.482173152025935394e+02 -1.497146704989695536e+02 1.824873836004026373e+01 4.762901737724889273e+01 7.042687420262705444e+00 1.510354049968609758e+01 1.421030546896684399e+01 2.177770787452049106e+01
8.542531870988876472e-05 -1.599019630953816659e+03 8.720551340351703762e-02 -1.009999798226812739e-01 -2.532515042999169630e+00 1.050323960038707440e+02 6.105644526072580014e-01 6.785041917862594252e-01 4.410157582217252070e+00 -1.776678415151764501e-01 2.734429172683088272e-01 1.018116515958097823e+00 -1.466318590248241662e+02 -1.495066914214340841e+02 2.123493687151578513e+01 5.037575601719368734e+01 7.315887986219071770e+00 1.538898655156462070e+01 9.406455774111478263e+00 2.955428758394596045e+01
7.486747149505450639e-05 -1.599151553978949778e+03 1.328515720168670089e-01 -1.265461794605216572e-01 -2.385423417145242642e+00 7.983185033018266097e+01 5.658619330546861281e-01 6.778734396441511434e-01 4.408058818852131466e+00 -2.388304640270089152e-01 2.694504483537676354e-01 5.257695349859200507e-01 -1.473816043331044341e+02 -1.495540663074676218e+02 2.032681483746934248e+01 5.091237651747260173e+01 7.398285652436498161e+00 1.529990739428999191e+01 1.194575471256398203e+01 3.503854467064682154e+01
1.010462868673854585e-04 -1.597881951784132980e+03 1.342708021163494247e-01 2.947206314738304300e-02 -2.396846260139994911e+00 9.335341132115404150e+01 8.616702104015443453e-01 5.678784739298055051e-01 4.408487464255805399e+00 -2.738962367572597145e-01 3.326266050202000280e-01 1.366348453741456082e-01 -1.499476357334663703e+02 -1.499105129822071945e+02 2.183621314858730145e+01 4.654408755489048133e+01 8.531826727542046740e+00 1.389687085285140711e+01 1.292105762065986951e+01 2.905483653201890348e+01
9.906717762621747813e-05 -1.597901732299912510e+03 9.206862899024600977e-02 -1.377674360880581095e-01 -2.486936445646508176e+00 1.078511581006686129e+02 5.624600690782206591e-01 6.894302847780586774e-01 4.402529352166699717e+00 -1.962475137819330584e-01 2.438523511469665728e-01 9.499583800289824742e-01 -1.487519930105380013e+02 -1.496068543299037685e+02 2.116715267197799477e+01 4.603579561282688815e+01 5.828419533467021907e+00 1.653866491937316852e+01 1.408977846249426236e+01 3.513381585275132579e+01
8.552132640790975778e-05 -1.598048764705297799e+03 1.181762456963082741e-01 -1.048967857843719487e-01 -2.365598884798398416e+00 9.766217948309257224e+01 6.144306377939947605e-01 6.730212967012334513e-01 4.414965873883686776e+00 -2.336160469125305728e-01 2.471749922586683468e-01 1.310666930986082779e+00 -1.478661476521071449e+02 -1.496025949256545005e+02 1.968308507480920255e+01 4.798075387556843907e+01 8.703779748683304618e+00 1.536719350649107341e+01 1.336365081971702118e+01 2.107839273719658379e+01
1.069232758136118782e-04 -1.597825418953020289e+03 1.356822380270879813e-01 6.712712022685640711e-04 -2.466862715869758915e+00 7.551661555314967700e+01 8.055817893419408016e-01 5.793792891873827955e-01 4.405869584059756150e+00 -2.468307757121719348e-01 3.781116365542420699e-01 2.004636332584123770e-01 -1.489149784393810592e+02 -1.496968519899495789e+02 2.016759634159726033e+01 4.787353026270246659e+01 8.054597371867199485e+00 1.534436004171602086e+01 1.140060599449277490e+01 3.420154867820113509e+01
1.061520358516907664e-04 -1.597832658114835795e+03 1.199473338963970293e-01 -1.227324614361265248e-01 -2.483929387712708881e+00 1.286708668325735800e+02 6.126677614490274593e-01 6.668891731535472323e-01 4.416416095209363846e+00 -2.430901610013389558e-01 2.809552721851735768e-01 1.657943752159399153e+00 -1.493911007562313387e+02 -1.497454599318796795e+02 2.009053191317899945e+01 5.022274145303595816e+01 7.180404606046186800e+00 1.556471472859366401e+01 1.458745509786229988e+01 3.599743336119443171e+01
1.199193247141681261e-04 -1.597710711259166601e+03 1.243335930516716037e-01 -1.426565076252778175e-02 -2.434513739986408964e+00 1.177078755938575512e+02 7.345200349666095585e-01 6.295097401679672355e-01 4.425770065393816566e+00 -2.015976613653376326e-01 3.017610441731115589e-01 7.485781613762670927e-01 -1.498257497591008303e+02 -1.498844628375544801e+02 1.805043785950077861e+01 4.784336421807899598e+01 9.677156385465291777e+00 1.450533194228542655e+01 9.862530174941763761e+00 3.148039625490461901e+01
8.795871641573541121e-05 -1.598020662909046905e+03 1.248737406555860685e-01 -1.112387005536122353e-02 -2.485045594981794892e+00 8.597480320063307602e+01 7.720337869200597503e-01 5.945589849094257140e-01 4.404860290388374011e+00 -1.811884642485988017e-01 3.327006263179843604e-01 3.437040773304612107e-01 -1.493358730846578339e+02 -1.487407904168885295e+02 2.078327626747311641e+01 5.124396620112503342e+01 7.045180082367097363e+00 1.571856905464885656e+01 1.287489718533130301e+01 3.011834946486180442e+01
