weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
6.062582132040199854e-05 -1.477637530680197415e+03 1.184204921228124985e-01 -1.369134732167960611e-01 -2.395172315554062958e+00 8.853429960610286287e+01 5.850511315930062572e-01 6.811006647763866440e-01 4.398965844300137817e+00 -2.201389694098030425e-01 2.275801087011677382e-01 1.032462039909214813e+00 -1.496651379657969301e+02 -1.495198833267241127e+02 5.763620195367646915e+01 9.126115780299726055e+01 2.562652729550274344e+01 3.256157281111416069e+01 4.640199104804332109e+01 5.507019535450407943e+01
7.524933153106284033e-05 -1.476503361831069014e+03 1.460172395014397717e-01 -8.047594010335355763e-02 -2.359607393753197613e+00 8.640666132717753101e+01 6.153888772677974517e-01 6.584849565237788083e-01 4.421637638559303696e+00 -2.489828058986871540e-01 2.579201039478213886e-01 7.683096210300452977e-01 -1.493089741159816413e+02 -1.499072529402115492e+02 6.330664491521120851e+01 9.299151052661136418e+01 2.512999303716878430e+01 3.149539685926882981e+01 4.448741809953482829e+01 4.925968371897560161e+01
7.068988518647804507e-05 -1.476565866355352227e+03 1.100807764551169077e-01 -1.150710800704728143e-01 -2.480722092084715946e+00 7.921019951409031989e+01 6.143267403627781231e-01 6.671983866175377198e-01 4.411791770505213428e+00 -1.975708371530258134e-01 2.544995372448495274e-01 1.132515726190240102e+00 -1.486334017807422470e+02 -1.499847218890404861e+02 6.233554921508355307e+01 9.467528692647853461e+01 2.112352535384531649e+01 3.278417939424183203e+01 5.306815823336852134e+01 4.287010479535113916e+01
8.416102853887182328e-05 -1.476391436881203617e+03 1.475591003913289956e-01 2.051554564976154627e-02 -2.373469081728809549e+00 8.335193505849706241e+01 8.054413439683580922e-01 6.161669552978414899e-01 4.421278531294610126e+00 -2.086326676197334251e-01 3.184163583984245260e-01 3.317289644635235679e-01 -1.498429003527020029e+02 -1.495085178431347970e+02 6.163178343321973074e+01 9.453234026000100698e+01 2.402553481688274317e+01 3.243462694238308330e+01 4.774222740243172325e+01 4.968715730340855430e+01
9.466987954153465389e-05 -1.476273772963613965e+03 1.480230949823400366e-01 -5.828073584435441989e-02 -2.380430957337122955e+00 1.052877273621484875e+02 7.327250758952371656e-01 6.179033935311303294e-01 4.414138176907773214e+00 -2.616315371567190518e-01 2.968246600551052161e-01 8.214753217916977990e-01 -1.497780811321307226e+02 -1.499648506856246968e+02 5.742371519993327666e+01 8.921225862363525039e+01 2.393350258158255528e+01 2.977241869401769847e+01 5.703829660792892042e+01 4.955083894109068865e+01
8.412312750797175864e-05 -1.476391887322082084e+03 1.442910665049072227e-01 3.931966721482549332e-03 -2.437339410993955902e+00 9.628146817204286378e+01 8.504868526560183106e-01 5.819999734838949834e-01 4.412001121706862428e+00 -2.466958057557380180e-01 3.269848615029389283e-01 7.019806152845172731e-01 -1.491584933589768980e+02 -1.496371132651784706e+02 6.472359586221499228e+01 9.397081194800472304e+01 2.416917103059113003e+01 3.344153729586140855e+01 4.006377227376367500e+01 4.619360917080616957e+01
1.276325553489177046e-04 -1.475975013377018058e+03 9.834271191668170209e-02 -1.362081539537197961e-01 -2.478867896220304345e+00 9.728128816570944082e+01 5.650752429650252040e-01 6.963754102101180621e-01 4.415643174740073285e+00 -2.173786497111569460e-01 2.644717558517701850e-01 1.161500823096150770e+00 -1.491686409400687410e+02 -1.499539827471087108e+02 5.972877605622394981e+01 8.413556445626890934e+01 2.289863818141868279e+01 3.215735517133732912e+01 4.892393675349882187e+01 4.518082339117957247e+01
7.178783066174416420e-05 -1.476550453879051702e+03 1.478960464414404707e-01 -4.051237177401402489e-02 -2.329568609671717194e+00 8.752012394115476468e+01 7.311533362193357588e-01 6.027008050723470234e-01 4.400807948755024235e+00 -2.666480552371144341e-01 2.838949430603427970e-01 8.770564160149630917e-01 -1.494255888794261011e+02 -1.490234368910048772e+02 6.395609923808876118e+01 8.859509609014337173e+01 2.433570354800640345e+01 3.272453963403143717e+01 4.490054688067723987e+01 4.788067955787644792e+01
6.530991052489148107e-05 -1.476645025057443036e+03 1.433386674481532952e-01 1.821241661704955939e-02 -2.469439682084751730e+00 9.677971471498393896e+01 8.067848094551169913e-01 5.933378965960229845e-01 4.401691723485778418e+00 -1.949065405970444864e-01 3.492274634582657189e-01 7.167804104230244278e-01 -1.490539054159351338e+02 -1.496402866971056085e+02 6.688836802108299651e+01 9.241428096469761044e+01 2.315211775380321413e+01 3.274959921010933783e+01 5.501542633402800675e+01 4.966770639035400592e+01
1.346831571971111472e-04 -1.475921243815120306e+03 1.442955137326157600e-01 6.311934311035932721e-02 -2.433675690972329164e+00 9.316507170515798464e+01 9.001174312308539704e-01 5.402387518383509057e-01 4.391551662500800646e+00 -2.352578721815510310e-01 3.893469062232082223e-01 1.685358105984579857e-01 -1.499830087137501096e+02 -1.499989361420244904e+02 5.876352350814606496e+01 9.591387890027924357e+01 2.397660320840655501e+01 3.412552090508291514e+01 4.484056916842293816e+01 4.332006204313698561e+01
