weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
9.728758498347087611e-05 -2.443404800054636780e+03 -1.041999225266840162e-01 1.001471348516722870e-01 2.310794530542535696e+00 1.148209393525801119e+02 3.508448451107756272e-01 5.971394500315923004e-01 4.499120359073849329e+00 2.870498945997832507e-01 -5.505981357619704752e-02 2.172449297951526859e+00 1.102521238225014599e+01 2.048614659068803689e+00 2.637205643303197533e+01 2.573154100654029364e+01
1.283230565972895562e-04 -2.443127920476500549e+03 -1.428322482381306491e-01 -8.799266089825030779e-02 2.355556040559863007e+00 1.314279466577584117e+02 5.058336822591932291e-01 5.262917302362222216e-01 4.504037785201557398e+00 2.690617548557596717e-01 -2.726322084288756997e-02 1.356326268500480881e+00 1.477396916160196838e+01 1.967749457539524904e+00 2.651101494153229510e+01 2.813355025138974952e+01
1.046689775110750764e-04 -2.443331668665323377e+03 -1.289581082822094382e-01 6.428850980850200902e-02 2.316604771425741838e+00 1.205990129302188194e+02 3.865560608192848413e-01 6.284006392251930695e-01 4.516174337305393749e+00 2.672986296435380105e-01 -5.240982244252689881e-02 1.794931026607738511e+00 1.578719890439003848e+01 1.442918105648560712e+00 2.567179874091496572e+01 2.355035830138774244e+01
1.127750673085121881e-04 -2.443257076160317865e+03 -1.376505467958775430e-01 2.481980094950550497e-02 2.358745040577730379e+00 1.231181680117287414e+02 3.829071670644608183e-01 5.794285694212122362e-01 4.504159555246006974e+00 2.445276007846652888e-01 -4.375209875535901460e-02 1.567696190160985159e+00 8.589621339553190182e+00 2.022608194056529918e+00 2.662268968829906157e+01 2.987793329343146809e+01
1.262798384222585965e-04 -2.443143971056281771e+03 -1.073306365755567759e-01 -1.071557522483032598e-01 2.209332852165668548e+00 1.167936460514452079e+02 5.097916905974589907e-01 5.132960896892757585e-01 4.499009945244873521e+00 2.620041406359585601e-01 -8.808918035336321672e-02 3.080806571440211972e+00 1.021985826724232993e+01 2.111982663297817808e+00 2.648157151052144087e+01 2.302190061834541268e+01
1.176820740781475222e-04 -2.443214484739583895e+03 -1.254382252410940202e-01 9.134472769718737784e-04 2.297900897073697379e+00 1.589388008332430218e+02 4.188820964502639743e-01 5.572740326416404377e-01 4.488368841615678839e+00 2.496828157990464980e-01 -7.518833653681999962e-02 1.309038476669357465e+00 1.399774291160682083e+01 2.406733283295769965e+00 2.956441660758946099e+01 2.454967242803785155e+01
1.302528947564985740e-04 -2.443112993535446549e+03 -1.386300741706272266e-01 -3.215951874819941714e-02 2.319636797840960440e+00 1.158398088561637280e+02 4.728412051459409682e-01 5.382714126270460309e-01 4.488413628030880176e+00 2.740771713253766784e-01 -7.381310449953537578e-02 2.218093453790622060e+00 1.493845263919274657e+01 1.952013894837456576e+00 2.828003803260503801e+01 2.433649066018306328e+01
1.207163718625376439e-04 -2.443189027680597064e+03 -1.337602226827197538e-01 -1.418332442190432807e-01 2.246828981954376303e+00 1.245959517980325728e+02 6.006055040131219602e-01 4.826805618869120518e-01 4.510222336993356507e+00 2.549000021608291977e-01 -9.552254496263667960e-02 1.398497238857313141e+00 9.666828481856924782e+00 2.155927548139202621e+00 2.627222866871892393e+01 1.838153988107094250e+01
1.075144096374156774e-04 -2.443304846558727604e+03 -1.394624059899368940e-01 -1.313097596030400604e-01 2.276731425963521183e+00 1.262111278660417497e+02 5.401992348658907206e-01 4.883356430177617780e-01 4.495266017706894601e+00 2.572901982940414278e-01 -9.829105457576226001e-02 8.210223332595075751e-01 1.180963867553924729e+01 3.772263527510810732e+00 2.647041430342622448e+01 2.605394112952286179e+01
9.888437246632846120e-05 -2.443388520227792924e+03 -1.433710382090234714e-01 -1.118284000508219522e-01 2.295502883602587474e+00 1.110014943184631164e+02 5.765990709285502280e-01 5.089844391550593095e-01 4.513056382930704657e+00 2.575756649987748226e-01 -8.813860677787022091e-02 6.976910753201334137e-01 1.115058665027981988e+01 3.233764893908031013e+00 2.770636575044327543e+01 2.106098719932070296e+01
9.834797869181409946e-05 -2.443393959448020269e+03 -1.201058651573579106e-01 -5.224716643527101134e-02 2.298852191192314542e+00 1.509099930364156421e+02 4.693275115684412135e-01 5.578817870994979833e-01 4.497018056963425714e+00 2.679390659482250303e-01 -6.152848193636262231e-02 2.434685392084281919e+00 1.440670855090732516e+01 2.696738576474677629e+00 2.874222018375349563e+01 2.433320896867130401e+01
1.151598377115775417e-04 -2.443236150383951099e+03 -1.333301156959991740e-01 -1.116914334081491877e-01 2.258404301258639002e+00 9.771076361123016341e+01 5.189658108531574054e-01 5.149500412541667682e-01 4.495554328541295774e+00 2.670265808888518944e-01 -9.255258105927333112e-02 1.427815339954212170e+00 1.640027080689705485e+01 1.127700892656124942e+00 2.669339705895523807e+01 2.493670035009332153e+01
1.041318292644302461e-04 -2.443336813754941431e+03 -1.048842208136683829e-01 4.532851763413911494e-02 2.302221583373945002e+00 1.321237816166934635e+02 3.466541768982949190e-01 5.928047867265435755e-01 4.493769194623699725e+00 2.811170060998275932e-01 -5.956783599614468017e-02 3.203434779729517512e+00 1.355014681062291970e+01 2.183244791399530094e+00 2.633978178250351476e+01 2.244887941403550613e+01
9.984791186294412915e-05 -2.443378823293547612e+03 -1.454663724876382458e-01 -1.482310761941347255e-01 2.292560775629875813e+00 1.164912671967506128e+02 6.014137905478434964e-01 4.735823174870182339e-01 4.503705945345785722e+00 2.611064953381994069e-01 -7.430969315064817060e-02 1.050463722386501653e+00 1.798957882616133475e+01 2.938106280559793504e+00 2.869007895835062882e+01 2.126831198052448002e+01
1.123528683874189368e-04 -2.443260826911327513e+03 -1.373242801488675224e-01 -1.133345939347747688e-01 2.337828130969196394e+00 1.383648325866485322e+02 5.477262077235974802e-01 5.130697588462593828e-01 4.515840049576933524e+00 2.536290863316821298e-01 -8.040271017405808962e-02 1.207536637703340965e+00 1.194284877950548207e+01 2.462776155884749407e+00 2.782738325150602066e+01 2.971403785019266408e+01
1.171235335705432545e-04 -2.443219242220179694e+03 -9.696283262205329656e-02 -2.099932159576628488e-03 2.302865376726436430e+00 1.485938047423530293e+02 4.007831707851255976e-01 5.874231204328861367e-01 4.500671500703670169e+00 2.696579956601383721e-01 -3.553567834774451484e-02 1.982725417441821181e+00 1.268107399320575723e+01 2.372760263574913431e+00 2.746827717573630068e+01 2.235358556191402357e+01
1.225630126285511305e-04 -2.443173846153914383e+03 -8.499168328776320058e-02 6.066871070556950629e-02 2.253395567944646238e+00 1.013175895942094797e+02 3.775274625185847110e-01 6.130947228747468669e-01 4.508273062103119955e+00 2.303578430241397523e-01 -5.643108229349635963e-02 1.196523425534278484e+00 1.535720123879693233e+01 2.238752783434549976e+00 2.773740935528268281e+01 1.975494300154445426e+01
1.141864752754434526e-04 -2.443244638580405081e+03 -1.219287149379402885e-01 -1.434717595709900373e-01 2.321422026598381372e+00 1.285243271946819732e+02 6.141361450479413397e-01 4.770167450624044347e-01 4.491999536271988447e+00 2.743143346018688256e-01 -5.844271402248879532e-02 1.378514898907736708e+00 1.370817034653612154e+01 2.382477043987307752e+00 2.590458624434987911e+01 2.299055369161673212e+01
1.022861359173048254e-04 -2.443354697300457701e+03 -1.069904225388596808e-01 -1.045157886281482956e-01 2.190729937954726481e+00 1.009768447469861883e+02 5.062708779667506320e-01 5.253765448428433515e-01 4.502803590915441134e+00 2.435742208885887106e-01 -7.424587759438727730e-02 1.618288950149591621e+00 1.048997766704491141e+01 2.705804671604417067e+00 2.630886168657065127e+01 2.553090621140796657e+01
1.007231943122886218e-04 -2.443370095336441409e+03 -1.288775781929862307e-01 -6.945209534743909674e-02 2.255769726477796944e+00 1.301717553569379788e+02 4.830536436665597844e-01 5.630892640766425039e-01 4.515965783696699987e+00 2.373813694242841166e-01 -8.317443478592867478e-02 1.078249729170715376e+00 1.166923889763890543e+01 2.673911739575096647e+00 2.700959404833180955e+01 2.653331715433093763e+01
1.006022693870756721e-04 -2.443371296624520255e+03 -1.465589092133695592e-01 -1.262404642015471368e-01 2.280235973928827597e+00 1.234162832868721296e+02 5.197486674639857362e-01 5.022900154383104221e-01 4.498140969920907395e+00 2.445959682296214854e-01 -9.168693816614426062e-02 1.447002040068400053e+00 1.378339546580724573e+01 1.377338648103410002e+00 2.921574284901584662e+01 2.111932250593184790e+01
1.043874002291163299e-04 -2.443334362459746444e+03 -1.084553534505812433e-01 6.739748584398297382e-03 2.283033559788685274e+00 1.076149670778271599e+02 4.451586359107079227e-01 5.795686244737907611e-01 4.511484685085212831e+00 2.577886057349703108e-01 -5.292645122458061735e-02 1.591659126447009243e+00 1.411823411394800587e+01 2.304836736781279427e+00 2.599616817054162254e+01 2.953129655792208297e+01
1.301367523276712051e-04 -2.443113885601915626e+03 -1.413533486627431002e-01 -3.938578344674772969e-02 2.315950485518488478e+00 1.409368323781216645e+02 4.911837570378675411e-01 5.177778749761587918e-01 4.488795081560189359e+00 2.782930693474923167e-01 -7.985508063015722691e-02 1.234760429480337374e+00 1.283684285198947350e+01 2.584978813055860414e+00 2.709402353487522319e+01 3.254018252756063134e+01
9.857945506138494245e-05 -2.443391608567071216e+03 -9.630981758158421724e-02 -2.212498439866456001e-02 2.207489239301794193e+00 1.441125855448691198e+02 4.421104916139125818e-01 5.653226898181702431e-01 4.509073960586542640e+00 2.635171544608008176e-01 -9.025634240152968779e-02 1.812569136744867748e+00 1.448804669798616374e+01 2.286813117338137857e+00 2.825987413084685329e+01 2.709078765093742192e+01
1.111374635231785699e-04 -2.443271703595217332e+03 -1.178192187696667226e-01 1.333845494427448319e-01 2.324648706905802165e+00 1.084515232558686506e+02 2.871408713812679814e-01 6.920957281857222920e-01 4.502809468212869426e+00 2.510806841638071329e-01 -4.486993631050317788e-02 1.790510961918992505e+00 1.205977109336424746e+01 2.178466333849882197e+00 2.661901391130228234e+01 2.166022443797299601e+01
1.059385822132545102e-04 -2.443319611927346159e+03 -1.375215587799061279e-01 4.753750861708577746e-02 2.336279894402403912e+00 9.729939322272463187e+01 3.792805050144791856e-01 6.035002157207485229e-01 4.510653386398544740e+00 2.482381405490807769e-01 -4.155961058868307134e-02 1.378230893383437294e+00 5.928674341160558470e+00 2.332499381781816261e+00 2.666562899319047020e+01 2.613702998456979287e+01
1.058489404111270294e-04 -2.443320458453207266e+03 -1.351552005328624517e-01 4.723306853145706197e-02 2.349539859066527292e+00 1.405628843494988871e+02 4.005272818252212375e-01 6.116189612347139315e-01 4.501792262430120317e+00 2.432789229385050600e-01 -3.141915246165960518e-02 1.581367813080373663e+00 1.040217737765081552e+01 1.877096648540299562e+00 2.854144986026485498e+01 2.503213523824376807e+01
1.153373985456770349e-04 -2.443234609707176787e+03 -1.232619379610383481e-01 -3.650037138147411986e-02 2.345319154261167327e+00 1.202289736271797977e+02 4.483845367218914912e-01 5.717515339709433597e-01 4.510808735175409367e+00 2.431808073916179591e-01 -4.426283415351628392e-02 1.337929832796352692e+00 1.259020988574127387e+01 1.604293239463094878e+00 2.531532211357001572e+01 2.297101065214635085e+01
1.115917393780432024e-04 -2.443267624413153499e+03 -1.214688718095853492e-01 -7.333490700567636689e-02 2.315218422245266083e+00 1.538189080401095055e+02 4.505723937522434497e-01 5.449603482099600882e-01 4.505156246022073319e+00 2.246119093350393836e-01 -6.603705632494949462e-02 2.271897327403649580e+00 1.516651620706716130e+01 2.242551423092264962e+00 2.659288310736729244e+01 2.367252609587255918e+01
1.125691816234993204e-04 -2.443258903460045076e+03 -1.393011999849431137e-01 -5.099805042298814761e-02 2.273870300318115767e+00 1.344802250328905870e+02 4.428118631992349341e-01 5.456976929136707621e-01 4.498679816775567275e+00 2.682565248586215034e-01 -6.717524138612773754e-02 8.738809363402832986e-01 1.001180596311257887e+01 2.447816580931183594e+00 2.808709440018752801e+01 2.827690174407182511e+01
1.067432707876672909e-04 -2.443312044827447153e+03 -9.454159460080624466e-02 -1.061832297536268732e-01 2.231851402501607851e+00 1.191520229789907006e+02 5.489673583073989560e-01 4.953503864360444542e-01 4.492325302345594018e+00 2.669941062045342317e-01 -7.405518367889607489e-02 1.860959894956643712e+00 1.478969901339158355e+01 1.725312515998500551e+00 2.656887383894957111e+01 2.618877400022423529e+01
1.154140563035300788e-04 -2.443233945288738141e+03 -1.233439022662560919e-01 9.758392323034045801e-02 2.355733366055368982e+00 1.032051676425225679e+02 3.386525272574105738e-01 6.201543952362518208e-01 4.494326151386937696e+00 2.616311287366146487e-01 -4.530901152191724179e-02 1.844876931609435777e+00 1.400661343048767549e+01 2.945602389170631774e+00 2.585733950963442496e+01 2.013806801109574351e+01
9.790678414187246761e-05 -2.443398455596667191e+03 -1.347726185738630789e-01 -2.333370074627266755e-02 2.319454209965064351e+00 1.478723339324294557e+02 4.426405865956311025e-01 5.691835872822206266e-01 4.509379290210768332e+00 2.208100243391633022e-01 -6.353194404428075259e-02 3.130563208309854240e+00 1.113044756444060113e+01 1.209194062948060200e+00 2.659907253772853153e+01 2.352425993794282633e+01
9.875282146504373937e-05 -2.443389851465280117e+03 -1.339570578205850071e-01 1.430488183474646069e-01 2.357086514213905026e+00 1.305993486161488875e+02 3.348026310006562145e-01 6.501447816071082020e-01 4.501058611324191716e+00 2.890500538030702504e-01 -5.170114106132395193e-02 1.493006436212056309e+00 8.358651475569672584e+00 2.476146222402997310e+00 2.776143981335377120e+01 2.276278312578339325e+01
1.187967493286116847e-04 -2.443205057396450684e+03 -1.310161840589349758e-01 -1.714751194138616763e-02 2.332055372187581632e+00 1.080895586331134268e+02 4.732444215333181381e-01 5.456700789881370195e-01 4.510433876862665059e+00 2.750853211116115471e-01 -5.038257415954316976e-02 1.426976496084952251e+00 1.691961719104563144e+01 2.657532108555571426e+00 2.688353877858795471e+01 2.499463668996970611e+01
1.263332340333650733e-04 -2.443143548310052665e+03 -8.850709998852024363e-02 3.019575940710667039e-02 2.267259630957917160e+00 9.444718382721977434e+01 3.816878919419691707e-01 5.733811279566289887e-01 4.489603825706146800e+00 2.577462471595908244e-01 -6.712765984069735126e-02 1.494005735712399696e+00 9.378787656536019313e+00 1.339072406534969062e+00 2.693414460168741442e+01 2.168342815073276597e+01
1.070534633885582851e-04 -2.443309143072939605e+03 -1.138386137888143801e-01 -6.464778071079639588e-02 2.218109244876260711e+00 1.597261008395373665e+02 5.141417661893233904e-01 5.187233985876060771e-01 4.497742441873285202e+00 2.593880743893028917e-01 -9.942939483113200083e-02 1.662141909225370418e+00 1.167670435760908276e+01 1.073967686278431977e+00 2.566178618272518719e+01 2.049362216869365838e+01
1.010755825688076513e-04 -2.443366602861212868e+03 -1.404894350683989490e-01 6.496129647873960522e-02 2.356032316650727765e+00 1.360755315545003725e+02 3.460521812021815080e-01 6.206258116585219309e-01 4.503965461742131637e+00 2.746290701450051497e-01 -5.485581390535143598e-02 1.486796596157810457e+00 1.759013812619198802e+01 3.673343607112244946e+00 2.785237252794525631e+01 2.513174015240393544e+01
1.010873975457224323e-04 -2.443366485975550404e+03 -1.301424326432306655e-01 -9.356930258312133597e-02 2.284476153571630697e+00 7.548284682198563189e+01 5.131107021753302799e-01 5.187477104725035648e-01 4.505417414210498350e+00 2.753357872676711615e-01 -6.284034895493029182e-02 8.746598792207814776e-01 1.001788099437786173e+01 8.838531598426291325e-01 2.661680010381239825e+01 2.452984226947341284e+01
1.059003885220443698e-04 -2.443319972519087059e+03 -1.421042562526916297e-01 -1.883998311871112885e-02 2.342380121551259187e+00 1.574309452946645820e+02 4.517317562268400311e-01 5.306348309341351044e-01 4.490196600571669805e+00 3.020141219681622413e-01 -5.123221202734962176e-02 1.129464748444775291e+00 9.605622238236634303e+00 2.602900439334865368e+00 2.569912049746636740e+01 2.567169965968785306e+01
1.162605290574259491e-04 -2.443226637827548075e+03 -5.278838438959125579e-02 1.092361804778953782e-01 2.249359792716514761e+00 1.432107743094248917e+02 3.193715620024274449e-01 6.480951174566642603e-01 4.502987491704559808e+00 2.547569898523818210e-01 -5.795860014461906573e-02 2.570349656786789616e+00 1.377798200445766952e+01 9.876551468656069588e-01 2.748071398519114084e+01 2.874708929909219890e+01
1.031948809949231335e-04 -2.443345852191396261e+03 -1.378725763005707872e-01 3.701398792570836926e-03 2.305872205460751445e+00 1.174495515074807912e+02 4.029609606487439821e-01 5.809588965540177785e-01 4.497282030963912547e+00 2.416488839816692824e-01 -4.153284824167369216e-02 2.339370072322483729e+00 1.461336212135219625e+01 1.407537167110062271e+00 2.719438962869336152e+01 2.536115862519516639e+01
1.219271374056085926e-04 -2.443179047808513587e+03 -1.394839621753131698e-01 5.655696239477384091e-02 2.314793265169625691e+00 1.441890107610322502e+02 3.794377431895292752e-01 5.902591991014255468e-01 4.500415044829567002e+00 2.597300802765616368e-01 -6.192596441976583321e-02 3.868912393248669535e+00 1.947876198631848865e+01 2.921322596104447555e+00 2.703292480638652506e+01 2.487274432515085465e+01
1.381295595973487298e-04 -2.443054279358064377e+03 -1.413785590750585852e-01 -1.254541249228942612e-01 2.307958894927582882e+00 9.851246663148329219e+01 5.723109682786973185e-01 4.869939619422360977e-01 4.494657855760481269e+00 2.582130091276073625e-01 -6.873634020773433662e-02 1.939188668396819359e+00 1.127682325551106146e+01 2.729978711156544335e+00 2.731545100055699038e+01 2.586725013058899236e+01
1.001081643524616373e-04 -2.443376220195493261e+03 -1.454289862293436097e-01 -2.704634149616647054e-02 2.298954281795096755e+00 1.116437195212238009e+02 4.594900435318991505e-01 5.570143467771584422e-01 4.497481201203541445e+00 2.250839282512249184e-01 -6.792475868785885496e-02 1.556020236619631181e+00 1.558522927030091410e+01 3.033998053014963503e+00 2.620253146131756949e+01 2.353805021639343664e+01
1.200999327881446615e-04 -2.443194147270997746e+03 -1.017278491218045755e-01 -8.050214895007670735e-02 2.215858585272411752e+00 1.207200521703018268e+02 5.013887444444102837e-01 5.272803323815200560e-01 4.511533791932521353e+00 2.416711484376283803e-01 -7.691877379018530192e-02 1.143085278807055127e+00 1.403896529539034077e+01 1.543789825588781639e+00 2.602509767855676159e+01 2.696541718824008171e+01
1.257340276697985128e-04 -2.443148302656080887e+03 -1.471097735635561454e-01 6.751538059274811432e-02 2.384847263467468004e+00 1.465284465416816317e+02 3.648459493758141603e-01 6.339922546913692170e-01 4.499572425238779871e+00 2.737700980296691178e-01 -4.824857288201656047e-02 1.542444837995146756e+00 1.218864945887202111e+01 1.388290529272140361e+00 2.611633427460935408e+01 2.755112454867558824e+01
1.098636160779051506e-04 -2.443283231697750580e+03 -1.457995306218443088e-01 -9.178856753352823694e-02 2.344998423230918227e+00 1.128023663489967134e+02 5.238557722417720441e-01 5.273956527725949250e-01 4.503561473947063298e+00 2.696606783622021997e-01 -7.057720866399019854e-02 8.734197912367145378e-01 1.591772440093521368e+01 1.952719364728738860e+00 2.979965346184543051e+01 2.453771941740545515e+01
1.063597366419540490e-04 -2.443315644350179809e+03 -1.362783482985072958e-01 -5.547988677786591660e-02 2.288003546401149890e+00 1.133159840421447200e+02 4.673202857411296041e-01 5.289108439530796346e-01 4.495811759411902919e+00 2.510104784028506231e-01 -8.198072017873148098e-02 2.208095629218297162e+00 1.197962800265449346e+01 2.468161340707153428e+00 2.884374767064312550e+01 2.433366187105878709e+01
1.090008135721232650e-04 -2.443291116094285371e+03 -1.495227339890482787e-01 -1.046918765772639759e-01 2.347694381570440747e+00 1.445468439585898750e+02 5.401039194846163349e-01 5.279941952352451562e-01 4.509428082991481901e+00 2.878031300510994761e-01 -7.559687499559863966e-02 9.808050434406397899e-01 1.373125355688819127e+01 9.102630012264301129e-01 2.769752199567776429e+01 2.052801201154696997e+01
1.168492435982735705e-04 -2.443221586852758264e+03 -1.209243096614877749e-01 1.162779425820358592e-01 2.311812208610639630e+00 1.018951346908643387e+02 3.356156989208187724e-01 6.400569626187383454e-01 4.499843359357689643e+00 2.445272340764053087e-01 -5.882039095535862572e-02 1.860250419476352723e+00 1.786420997849248238e+01 2.976967406336350486e+00 2.758541090532240503e+01 2.469302236635162373e+01
1.248999323621345582e-04 -2.443154958564855860e+03 -9.311890405318679065e-02 -9.167970758898669192e-02 2.252741754854387324e+00 1.086927191232129246e+02 5.085893678515336358e-01 5.144786913992711597e-01 4.501794744623293987e+00 2.578065683656463047e-01 -8.677778157039339746e-02 1.455327745125182481e+00 1.099399108053114560e+01 2.498206699502403261e+00 2.784057103870551941e+01 2.526467323318892966e+01
1.063266361791082791e-04 -2.443315955610959463e+03 -1.350192959001410564e-01 8.778283499444236582e-02 2.342310099706247151e+00 1.103101205010957386e+02 3.093980769537851838e-01 6.254325651239160955e-01 4.491867245276099929e+00 2.606555620012871444e-01 -5.087572504370774240e-02 2.359497752899329281e+00 1.009544490455479604e+01 2.455146845611544393e+00 2.775109567313638337e+01 2.579942824481396002e+01
